strategy,func,dim,algo,fopt_mean,time_mean,is_pareto,is_evo
best1bin,Griewank,200,ADAM,6823.04227198,62.59,0,False
best1bin,Griewank,50,GenSA,4501.0,3.57,0,False
best1bin,Griewank,50,optimNM,1893.46200496,0.27,1,False
best1bin,Griewank,50,SPSA,1789.17989747,0.22,1,False
best1bin,Griewank,50,SMCO_EVO,4400.5449855,5.93,0,True
best1bin,Griewank,50,SMCO_BR,4161.670566,6.22,0,False
best1bin,Griewank,50,SMCO_R_EVO,4331.01526578,5.91,0,True
best1bin,Griewank,50,optimLBFGS,4501.0,4.44,0,False
best1bin,Griewank,50,SA,4501.0,4.51,0,False
best1bin,Griewank,50,GD,2250.81817728,6.62,0,False
best1bin,Griewank,50,BOBYQA,4501.0,162.13,1,False
best1bin,Griewank,50,SignGD,1903.02860135,2.33,0,False
best1bin,Griewank,50,GA,4252.25924766,1.0,0,False
best1bin,Griewank,50,SMCO_R,4332.10767341,6.03,0,False
best1bin,Griewank,50,SMCO,4400.89200506,5.75,0,False
best1bin,Griewank,50,DEoptim,2632.15324533,31.57,0,False
best1bin,Griewank,50,SMCO_BR_EVO,4160.60751926,6.27,0,True
best1bin,Griewank,50,PSO,4501.0,0.34,1,False
best1bin,Griewank,50,ADAM,1812.40276489,6.7,0,False
best1bin,Rastrigin,100,GenSA,4035.32901938,7.25,1,False
best1bin,Rastrigin,100,optimNM,2115.50277644,0.5,0,False
best1bin,Rastrigin,100,SPSA,3171.26815847,0.4,1,False
best1bin,Rastrigin,100,optimLBFGS,2896.34551655,0.17,1,False
best1bin,Rastrigin,100,SMCO_EVO,3261.57660545,12.22,0,True
best1bin,Rastrigin,100,SMCO_R_EVO,3269.60192309,12.22,0,True
best1bin,Rastrigin,100,SMCO_BR,3259.31062261,13.16,0,False
best1bin,Rastrigin,100,SA,4034.39092278,25.79,0,False
best1bin,Rastrigin,100,BOBYQA,2883.36658284,50.03,0,False
best1bin,Rastrigin,100,SignGD,2949.96238462,4.83,0,False
best1bin,Rastrigin,100,GA,2944.84156431,0.95,0,False
best1bin,Rastrigin,100,SMCO_R,3268.93924566,12.4,0,False
best1bin,Rastrigin,100,SMCO,3268.52822567,12.59,0,False
best1bin,Rastrigin,100,SMCO_BR_EVO,3261.28389114,13.05,0,True
best1bin,Rastrigin,100,DEoptim,2384.78720425,67.27,0,False
best1bin,Rastrigin,100,GD,2902.69261042,2.22,0,False
best1bin,Rastrigin,100,PSO,2980.09045883,0.33,1,False
best1bin,Rastrigin,100,ADAM,2957.41684103,11.85,0,False
best1bin,Rastrigin,1000,GenSA,40353.29019372,181.05,1,False
best1bin,Rastrigin,1000,SMCO_EVO,29109.53341967,961.78,0,True
best1bin,Rastrigin,1000,SMCO_BR,29126.31025437,991.35,0,False
best1bin,Rastrigin,1000,SMCO_R_EVO,29138.02210024,992.44,0,True
best1bin,Rastrigin,1000,SA,40353.29019378,443.26,1,False
best1bin,Rastrigin,1000,SMCO,29109.96616976,971.56,0,False
best1bin,Rastrigin,1000,GA,21059.08355685,2.57,0,False
best1bin,Rastrigin,1000,SMCO_R,29138.03230207,1019.4,0,False
best1bin,Rastrigin,1000,DEoptim,19911.6980942,2691.96,0,False
best1bin,Rastrigin,1000,SMCO_BR_EVO,29125.55358528,1033.27,0,True
best1bin,Rastrigin,1000,PSO,29165.33059818,1.1,1,False
best1bin,Rastrigin,200,GenSA,8070.65803877,18.02,1,False
best1bin,Rastrigin,200,optimNM,4057.7705127,1.47,0,False
best1bin,Rastrigin,200,SPSA,6811.78215269,0.49,1,False
best1bin,Rastrigin,200,optimLBFGS,5798.86926139,0.59,0,False
best1bin,Rastrigin,200,SMCO_BR,6336.63125565,48.15,0,False
best1bin,Rastrigin,200,SMCO_EVO,6337.65098984,47.2,0,True
best1bin,Rastrigin,200,SMCO_R_EVO,6344.19792757,47.01,0,True
best1bin,Rastrigin,200,SA,8070.65803877,58.54,1,False
best1bin,Rastrigin,200,BOBYQA,5187.14594158,116.78,0,False
best1bin,Rastrigin,200,SignGD,5835.86947171,15.38,0,False
best1bin,Rastrigin,200,GA,5213.82790851,1.04,0,False
best1bin,Rastrigin,200,SMCO,6337.69809851,47.06,0,False
best1bin,Rastrigin,200,SMCO_R,6344.19993499,47.12,0,False
best1bin,Rastrigin,200,SMCO_BR_EVO,6336.71142179,47.99,0,True
best1bin,Rastrigin,200,DEoptim,4431.44052752,194.99,0,False
best1bin,Rastrigin,200,GD,5797.96583981,6.37,0,False
best1bin,Rastrigin,200,PSO,5904.81625745,0.4,1,False
best1bin,Rastrigin,200,ADAM,5857.17523843,44.86,0,False
best1bin,Rastrigin,2000,GenSA,80706.5803873,659.1,1,False
best1bin,Rastrigin,2000,SMCO_EVO,57883.29476627,4476.24,0,True
best1bin,Rastrigin,2000,SMCO_BR,57911.78566871,4411.81,0,False
best1bin,Rastrigin,2000,SMCO_R_EVO,57943.73565598,4576.96,0,True
best1bin,Rastrigin,2000,SA,57849.42745157,447.28,0,False
best1bin,Rastrigin,2000,SMCO,57881.3549303,4410.94,0,False
best1bin,Rastrigin,2000,GA,39985.9666256,4.24,0,False
best1bin,Rastrigin,2000,SMCO_R,57929.57599256,4816.74,0,False
best1bin,Rastrigin,2000,DEoptim,39049.42474348,8374.67,0,False
best1bin,Rastrigin,2000,SMCO_BR_EVO,57911.57064659,4618.53,0,True
best1bin,Rastrigin,2000,PSO,58152.53797893,1.85,1,False
best1bin,Rastrigin,3000,GenSA,121059.87040453,1333.12,1,False
best1bin,Rastrigin,3000,SMCO_EVO,86028.14017522,9620.09,0,True
best1bin,Rastrigin,3000,SMCO_BR,86027.3630172,9668.69,0,False
best1bin,Rastrigin,3000,SMCO_R_EVO,86094.55559768,9467.43,0,True
best1bin,Rastrigin,3000,SA,86781.56655992,792.69,0,False
best1bin,Rastrigin,3000,SMCO,86021.13959544,9431.53,0,False
best1bin,Rastrigin,3000,GA,59470.21118374,5.77,0,False
best1bin,Rastrigin,3000,SMCO_R,86068.11548492,9259.6,0,False
best1bin,Rastrigin,3000,DEoptim,57968.50182051,17042.54,0,False
best1bin,Rastrigin,3000,SMCO_BR_EVO,86031.64588794,10128.05,0,True
best1bin,Rastrigin,3000,PSO,87035.34159179,2.77,1,False
best1bin,Rastrigin,4000,GenSA,161412.67179775,1855.83,1,False
best1bin,Rastrigin,4000,SMCO_EVO,114314.91250138,19185.14,0,True
best1bin,Rastrigin,4000,SMCO_BR,114314.06385418,19749.54,0,False
best1bin,Rastrigin,4000,SMCO_R_EVO,114380.51305936,19189.25,0,True
best1bin,Rastrigin,4000,SA,115692.09726628,1434.95,0,False
best1bin,Rastrigin,4000,SMCO,114310.45677346,18764.35,0,False
best1bin,Rastrigin,4000,GA,76768.81248488,8.63,0,False
best1bin,Rastrigin,4000,SMCO_R,114374.76422764,18810.62,0,False
best1bin,Rastrigin,4000,DEoptim,77000.13010232,29965.62,0,False
best1bin,Rastrigin,4000,SMCO_BR_EVO,114319.86604742,20351.7,0,True
best1bin,Rastrigin,4000,PSO,115988.19110692,3.53,1,False
best1bin,Rastrigin,50,GenSA,2017.66450969,2.87,1,False
best1bin,Rastrigin,50,optimNM,1237.61872891,0.25,0,False
best1bin,Rastrigin,50,SPSA,1508.8629763,0.27,0,False
best1bin,Rastrigin,50,optimLBFGS,1451.96119688,0.06,1,False
best1bin,Rastrigin,50,SMCO_EVO,1713.53951531,4.37,0,True
best1bin,Rastrigin,50,SMCO_R_EVO,1712.20786165,4.4,0,True
best1bin,Rastrigin,50,SMCO_BR,1713.6892573,4.4,0,False
best1bin,Rastrigin,50,SA,2016.65940883,11.76,0,False
best1bin,Rastrigin,50,BOBYQA,1488.17347064,20.22,0,False
best1bin,Rastrigin,50,SignGD,1495.11699502,2.1,0,False
best1bin,Rastrigin,50,GA,1677.50704804,0.86,1,False
best1bin,Rastrigin,50,SMCO_BR_EVO,1713.20146775,4.82,0,True
best1bin,Rastrigin,50,SMCO_R,1711.40074284,4.5,0,False
best1bin,Rastrigin,50,SMCO,1711.62747192,4.4,0,False
best1bin,Rastrigin,50,DEoptim,1319.76307953,27.87,0,False
best1bin,Rastrigin,50,GD,1457.88138575,0.4,0,False
best1bin,Rastrigin,50,PSO,1513.66428745,0.26,1,False
best1bin,Rastrigin,50,ADAM,1497.59990183,4.28,0,False
best1bin,Rastrigin,500,GenSA,20176.64509689,64.57,1,False
best1bin,Rastrigin,500,SMCO_EVO,14779.68241267,244.75,0,True
best1bin,Rastrigin,500,SMCO_BR,14784.4241961,237.36,0,False
best1bin,Rastrigin,500,SMCO_R_EVO,14794.53721476,252.43,0,True
best1bin,Rastrigin,500,SA,20176.64509691,180.63,1,False
best1bin,Rastrigin,500,SMCO,14779.85184275,227.94,0,False
best1bin,Rastrigin,500,GA,11268.41156735,1.57,0,False
best1bin,Rastrigin,500,SMCO_R,14794.53924205,234.57,0,False
best1bin,Rastrigin,500,DEoptim,10307.57974086,823.44,0,False
best1bin,Rastrigin,500,SMCO_BR_EVO,14784.72336393,230.81,0,True
best1bin,Rastrigin,500,PSO,14588.07120404,0.69,1,False
best1bin,Rastrigin,5000,GenSA,201766.21261094,3890.22,1,False
best1bin,Rastrigin,5000,SMCO_EVO,142432.29777746,44177.47,0,True
best1bin,Rastrigin,5000,SMCO_BR,142460.14573843,40152.26,0,False
best1bin,Rastrigin,5000,SMCO_R_EVO,142540.8363879,42925.53,0,True
best1bin,Rastrigin,5000,SA,144455.59698672,2433.76,0,False
best1bin,Rastrigin,5000,SMCO,142458.32504619,43844.8,0,False
best1bin,Rastrigin,5000,GA,94743.88053802,9.94,0,False
best1bin,Rastrigin,5000,SMCO_R,142512.25069086,44118.46,0,False
best1bin,Rastrigin,5000,DEoptim,95772.36984368,61522.64,0,False
best1bin,Rastrigin,5000,SMCO_BR_EVO,142458.48954384,48691.43,0,True
best1bin,Rastrigin,5000,PSO,144957.97011654,5.15,1,False
best1bin,Rosenbrock,100,GenSA,80490519.0,6.27,1,False
best1bin,Rosenbrock,100,optimNM,16771626.49192624,0.41,0,False
best1bin,Rosenbrock,100,SPSA,62819103.0,0.24,1,False
best1bin,Rosenbrock,100,optimLBFGS,58029237.0,0.11,1,False
best1bin,Rosenbrock,100,SMCO_EVO,54780042.29941387,13.05,0,True
best1bin,Rosenbrock,100,SMCO_R_EVO,52844982.57099104,13.35,0,True
best1bin,Rosenbrock,100,SA,52882416.0,4.03,0,False
best1bin,Rosenbrock,100,SMCO_BR,47986687.78786815,13.27,0,False
best1bin,Rosenbrock,100,BOBYQA,56224390.06931541,482.68,0,False
best1bin,Rosenbrock,100,SignGD,53284748.33492387,2.89,0,False
best1bin,Rosenbrock,100,GA,45144330.78568907,0.96,0,False
best1bin,Rosenbrock,100,SMCO,54630111.70819072,13.04,0,False
best1bin,Rosenbrock,100,SMCO_R,52616803.95826252,12.77,0,False
best1bin,Rosenbrock,100,SMCO_BR_EVO,48362434.75989135,13.69,0,True
best1bin,Rosenbrock,100,DEoptim,28044571.62015562,68.0,0,False
best1bin,Rosenbrock,100,GD,57996234.0,0.11,0,False
best1bin,Rosenbrock,100,PSO,58428327.0,0.3,0,False
best1bin,Rosenbrock,100,ADAM,45450527.51475112,15.11,0,False
best1bin,Rosenbrock,1000,GenSA,809563419.0,158.04,1,False
best1bin,Rosenbrock,1000,SMCO_EVO,463443829.07431805,549.3,0,True
best1bin,Rosenbrock,1000,SMCO_BR,348193067.76848793,519.01,0,False
best1bin,Rosenbrock,1000,SMCO_R_EVO,431293381.85747737,541.95,0,True
best1bin,Rosenbrock,1000,SA,542589309.0,44.7,1,False
best1bin,Rosenbrock,1000,SMCO,463389064.88490987,518.24,0,False
best1bin,Rosenbrock,1000,GA,228741053.82543468,1.99,0,False
best1bin,Rosenbrock,1000,SMCO_R,422712947.9742656,522.74,0,False
best1bin,Rosenbrock,1000,DEoptim,160936607.22145408,1959.8,0,False
best1bin,Rosenbrock,1000,SMCO_BR_EVO,372046389.76400423,512.13,0,True
best1bin,Rosenbrock,1000,PSO,532788129.0,0.77,1,False
best1bin,Rosenbrock,200,GenSA,161498619.0,15.75,1,False
best1bin,Rosenbrock,200,optimNM,31865156.69439496,1.31,0,False
best1bin,Rosenbrock,200,SPSA,120061597.5,0.52,1,False
best1bin,Rosenbrock,200,optimLBFGS,113682352.5,0.35,0,False
best1bin,Rosenbrock,200,SMCO_EVO,103140206.49786988,42.08,0,True
best1bin,Rosenbrock,200,SMCO_BR,87336134.89183861,44.62,0,False
best1bin,Rosenbrock,200,SA,108594778.5,7.71,0,False
best1bin,Rosenbrock,200,SMCO_R_EVO,99538918.1399662,42.52,0,True
best1bin,Rosenbrock,200,BOBYQA,92167514.63310555,1066.55,0,False
best1bin,Rosenbrock,200,SignGD,102750654.84401383,9.46,0,False
best1bin,Rosenbrock,200,GA,77429598.63905175,1.14,0,False
best1bin,Rosenbrock,200,SMCO,103124528.56873003,42.28,0,False
best1bin,Rosenbrock,200,SMCO_R,98101461.91474606,42.02,0,False
best1bin,Rosenbrock,200,SMCO_BR_EVO,90204671.64436342,41.34,0,True
best1bin,Rosenbrock,200,DEoptim,45125424.91177361,190.34,0,False
best1bin,Rosenbrock,200,GD,113610348.0,0.41,0,False
best1bin,Rosenbrock,200,PSO,114019960.5,0.35,1,False
best1bin,Rosenbrock,200,ADAM,88888122.33250095,47.3,0,False
best1bin,Rosenbrock,2000,GenSA,1619644419.0,424.56,1,False
best1bin,Rosenbrock,2000,SMCO_EVO,869037289.3809952,1682.02,0,True
best1bin,Rosenbrock,2000,SMCO_BR,618155929.2741712,1724.68,0,False
best1bin,Rosenbrock,2000,SMCO_R_EVO,794743124.1546808,1785.52,0,True
best1bin,Rosenbrock,2000,SA,1082940579.0,93.45,1,False
best1bin,Rosenbrock,2000,SMCO,869247612.9724324,1680.26,0,False
best1bin,Rosenbrock,2000,GA,378960173.9105427,2.9,0,False
best1bin,Rosenbrock,2000,SMCO_R,775822748.1332974,1687.06,0,False
best1bin,Rosenbrock,2000,DEoptim,298880966.55981404,6963.8,0,False
best1bin,Rosenbrock,2000,SMCO_BR_EVO,685824638.2370745,1588.74,0,True
best1bin,Rosenbrock,2000,PSO,1038838524.0,1.34,1,False
best1bin,Rosenbrock,3000,GenSA,2429725419.0,916.84,1,False
best1bin,Rosenbrock,3000,SMCO_EVO,1239385157.2331452,3404.4,0,True
best1bin,Rosenbrock,3000,SMCO_BR,859724697.6735848,3254.64,0,False
best1bin,Rosenbrock,3000,SMCO_R_EVO,1135294516.5534573,3211.67,0,True
best1bin,Rosenbrock,3000,SA,1590726046.5,159.94,1,False
best1bin,Rosenbrock,3000,SMCO,1239722873.845387,3416.21,0,False
best1bin,Rosenbrock,3000,GA,558462340.9012433,3.8,0,False
best1bin,Rosenbrock,3000,SMCO_R,1094303115.940483,3218.3,0,False
best1bin,Rosenbrock,3000,DEoptim,435025937.7010499,15884.42,0,False
best1bin,Rosenbrock,3000,SMCO_BR_EVO,955288955.6197196,3245.3,0,True
best1bin,Rosenbrock,3000,PSO,1567742184.0,1.73,1,False
best1bin,Rosenbrock,4000,GenSA,3239806419.0,1486.99,1,False
best1bin,Rosenbrock,4000,SMCO_EVO,1607755773.5210905,5544.28,0,True
best1bin,Rosenbrock,4000,SMCO_BR,1091605069.4387069,5744.76,0,False
best1bin,Rosenbrock,4000,SMCO_R_EVO,1449626148.1335459,5621.43,0,True
best1bin,Rosenbrock,4000,SA,2174326321.5,230.51,1,False
best1bin,Rosenbrock,4000,SMCO,1601610810.9908462,5533.36,0,False
best1bin,Rosenbrock,4000,GA,681387818.6390367,6.13,0,False
best1bin,Rosenbrock,4000,SMCO_R,1399385030.0219135,5574.07,0,False
best1bin,Rosenbrock,4000,DEoptim,570759716.329524,28058.32,0,False
best1bin,Rosenbrock,4000,SMCO_BR_EVO,1273971153.476194,5570.71,0,True
best1bin,Rosenbrock,4000,PSO,2080429884.0,2.46,1,False
best1bin,Rosenbrock,50,GenSA,39986469.0,2.87,1,False
best1bin,Rosenbrock,50,optimNM,10613361.00086785,0.23,0,False
best1bin,Rosenbrock,50,SPSA,33023281.5,0.16,1,False
best1bin,Rosenbrock,50,optimLBFGS,29931543.0,0.05,1,False
best1bin,Rosenbrock,50,SMCO_BR,25826421.53841371,4.96,0,False
best1bin,Rosenbrock,50,SMCO_R_EVO,28090671.57904389,4.93,0,True
best1bin,Rosenbrock,50,SA,27331490.25,2.14,0,False
best1bin,Rosenbrock,50,SMCO_EVO,28787769.69336406,5.13,0,True
best1bin,Rosenbrock,50,BOBYQA,30632859.9306966,173.84,0,False
best1bin,Rosenbrock,50,SignGD,27047836.990696,1.35,0,False
best1bin,Rosenbrock,50,GA,26248513.5119487,0.91,0,False
best1bin,Rosenbrock,50,SMCO,28590556.0892473,4.61,0,False
best1bin,Rosenbrock,50,SMCO_R,27764812.00991679,5.03,0,False
best1bin,Rosenbrock,50,SMCO_BR_EVO,26589262.67881824,4.97,0,True
best1bin,Rosenbrock,50,DEoptim,19070985.76680293,29.85,0,False
best1bin,Rosenbrock,50,GD,29870788.5,0.05,1,False
best1bin,Rosenbrock,50,PSO,30841751.25,0.26,0,False
best1bin,Rosenbrock,50,ADAM,23710820.00862888,5.63,0,False
best1bin,Rosenbrock,500,GenSA,404522919.0,53.09,1,False
best1bin,Rosenbrock,500,SMCO_EVO,243705721.84840137,173.06,0,True
best1bin,Rosenbrock,500,SMCO_BR,194451615.14885083,167.35,0,False
best1bin,Rosenbrock,500,SMCO_R_EVO,227239253.18552732,165.94,0,True
best1bin,Rosenbrock,500,SA,269683542.0,22.06,0,False
best1bin,Rosenbrock,500,SMCO,243714058.24041504,171.61,0,False
best1bin,Rosenbrock,500,GA,148048142.29008248,1.65,0,False
best1bin,Rosenbrock,500,SMCO_R,226905423.5312902,162.73,0,False
best1bin,Rosenbrock,500,DEoptim,90626987.21461594,608.49,0,False
best1bin,Rosenbrock,500,SMCO_BR_EVO,203191321.91407925,160.77,0,True
best1bin,Rosenbrock,500,PSO,275462037.0,0.58,1,False
best1bin,Rosenbrock,5000,GenSA,4049887419.0,2608.95,1,False
best1bin,Rosenbrock,5000,SMCO_EVO,2043895340.4396203,10369.27,0,True
best1bin,Rosenbrock,5000,SMCO_BR,1318276891.8457017,10422.33,0,False
best1bin,Rosenbrock,5000,SMCO_R_EVO,1768504356.366383,10505.67,0,True
best1bin,Rosenbrock,5000,SA,2720911801.5,388.42,1,False
best1bin,Rosenbrock,5000,SMCO,1953961917.8469484,9829.82,0,False
best1bin,Rosenbrock,5000,GA,863871393.4097356,7.41,0,False
best1bin,Rosenbrock,5000,SMCO_R,1699574361.5793364,10817.75,0,False
best1bin,Rosenbrock,5000,DEoptim,703836218.4663241,46144.08,0,False
best1bin,Rosenbrock,5000,SMCO_BR_EVO,1530155403.464967,10464.71,0,True
best1bin,Rosenbrock,5000,PSO,2607259441.5,3.65,1,False
best1bin,Zakharov,100,GenSA,4.064859420438224e+17,6.28,0,False
best1bin,Zakharov,100,optimNM,5127426016704594.0,0.42,0,False
best1bin,Zakharov,100,SPSA,4.0491194738154456e+16,0.38,0,False
best1bin,Zakharov,100,optimLBFGS,4.064859420438224e+17,0.11,0,False
best1bin,Zakharov,100,SMCO_EVO,3.73584180255514e+17,15.15,0,True
best1bin,Zakharov,100,SMCO_BR,3.007640369869114e+17,15.38,0,False
best1bin,Zakharov,100,SA,4.064859420438224e+17,4.31,0,False
best1bin,Zakharov,100,SMCO_R_EVO,3.526370052594049e+17,15.2,0,True
best1bin,Zakharov,100,BOBYQA,3.736784508241019e+17,223.26,0,False
best1bin,Zakharov,100,SignGD,4.064859420438224e+17,3.77,0,False
best1bin,Zakharov,100,GA,3.259341240180298e+17,1.04,0,False
best1bin,Zakharov,100,SMCO,3.726719113127506e+17,15.34,0,False
best1bin,Zakharov,100,SMCO_R,3.5073620183415974e+17,14.88,0,False
best1bin,Zakharov,100,SMCO_BR_EVO,3.056030285630536e+17,15.0,0,True
best1bin,Zakharov,100,DEoptim,1.564472855667245e+17,71.41,0,False
best1bin,Zakharov,100,GD,4.064859420438224e+17,0.1,1,False
best1bin,Zakharov,100,PSO,1.378653984224628e+17,0.34,0,False
best1bin,Zakharov,100,ADAM,8.880945320640266e+16,15.71,0,False
best1bin,Zakharov,200,GenSA,1.0201505007260028e+20,16.26,0,False
best1bin,Zakharov,200,optimNM,8.155673609713709e+17,1.39,0,False
best1bin,Zakharov,200,SPSA,5.61846952147701e+18,0.66,0,False
best1bin,Zakharov,200,optimLBFGS,1.0201505007260028e+20,0.34,1,False
best1bin,Zakharov,200,SMCO_BR,6.463198018702149e+19,46.51,0,False
best1bin,Zakharov,200,SMCO_R_EVO,8.181832060656185e+19,48.36,0,True
best1bin,Zakharov,200,SA,1.0201505007260028e+20,8.35,0,False
best1bin,Zakharov,200,SMCO_EVO,8.921407920290213e+19,48.6,0,True
best1bin,Zakharov,200,BOBYQA,8.530510366187115e+19,577.77,0,False
best1bin,Zakharov,200,SignGD,1.0201505007260028e+20,11.08,0,False
best1bin,Zakharov,200,GA,6.714015930255444e+19,1.12,0,False
best1bin,Zakharov,200,SMCO,8.905104024024446e+19,45.86,0,False
best1bin,Zakharov,200,SMCO_R,8.126408086905997e+19,47.98,0,False
best1bin,Zakharov,200,SMCO_BR_EVO,6.5499903812275495e+19,48.23,0,True
best1bin,Zakharov,200,DEoptim,2.0586170592747446e+19,185.64,0,False
best1bin,Zakharov,200,GD,1.0201505007260028e+20,0.35,0,False
best1bin,Zakharov,200,PSO,1.881315786450292e+19,0.38,0,False
best1bin,Zakharov,200,ADAM,2.076356603334561e+19,50.59,0,False
best1bin,Zakharov,50,GenSA,1651660441036249.5,2.72,0,False
best1bin,Zakharov,50,optimNM,32231142211511.2,0.26,0,False
best1bin,Zakharov,50,SPSA,371549039166977.9,0.26,0,False
best1bin,Zakharov,50,optimLBFGS,1651660441036249.5,0.05,0,False
best1bin,Zakharov,50,SMCO_BR,1302651618260598.5,5.84,0,False
best1bin,Zakharov,50,SMCO_R_EVO,1481389278501526.8,5.41,0,True
best1bin,Zakharov,50,SA,1651660441036249.5,2.03,0,False
best1bin,Zakharov,50,SMCO_EVO,1552340893079980.0,5.72,0,True
best1bin,Zakharov,50,BOBYQA,1150165582894668.5,39.06,0,False
best1bin,Zakharov,50,SignGD,1651660441036249.5,1.56,0,False
best1bin,Zakharov,50,GA,1512953031732195.5,0.86,0,False
best1bin,Zakharov,50,SMCO,1544460382804846.5,5.85,0,False
best1bin,Zakharov,50,SMCO_R,1472185536847872.8,5.58,0,False
best1bin,Zakharov,50,SMCO_BR_EVO,1326654041450707.0,5.66,0,True
best1bin,Zakharov,50,DEoptim,1104786159318461.4,28.84,0,False
best1bin,Zakharov,50,GD,1651660441036249.5,0.04,1,False
best1bin,Zakharov,50,PSO,853915058111520.0,0.32,0,False
best1bin,Zakharov,50,ADAM,398995567428997.25,6.16,0,False
best1bin,Zakharov,500,GenSA,1.538122607450211e+23,52.89,0,False
best1bin,Zakharov,500,SMCO_EVO,1.2552496853334792e+23,177.0,0,True
best1bin,Zakharov,500,SMCO_BR,7.947977905345289e+22,176.46,0,False
best1bin,Zakharov,500,SMCO_R_EVO,1.0992078040645922e+23,171.37,0,True
best1bin,Zakharov,500,SA,1.538122607450211e+23,21.77,1,False
best1bin,Zakharov,500,SMCO,1.2530257290868337e+23,179.42,0,False
best1bin,Zakharov,500,GA,6.343866956064009e+22,1.41,1,False
best1bin,Zakharov,500,SMCO_R,1.0966824087560668e+23,177.95,0,False
best1bin,Zakharov,500,DEoptim,1.2943695526983188e+22,561.26,0,False
best1bin,Zakharov,500,SMCO_BR_EVO,7.997779138805416e+22,176.18,0,True
best1bin,Zakharov,500,PSO,1.2531567661324549e+22,0.6,1,False
sobol,Ackley,100,GenSA,22.28421294,9.56,1,False
sobol,Ackley,100,optimNM,21.56106255,0.82,0,False
sobol,Ackley,100,SPSA,21.5221555,0.25,1,False
sobol,Ackley,100,optimLBFGS,21.99607926,0.89,0,False
sobol,Ackley,100,SMCO_EVO,21.95480525,26.82,0,True
sobol,Ackley,100,SMCO_BR,22.03412869,29.03,0,False
sobol,Ackley,100,GD,21.99607093,25.51,0,False
sobol,Ackley,100,SMCO_R_EVO,22.04453545,27.86,0,True
sobol,Ackley,100,SA,22.05759957,42.05,0,False
sobol,Ackley,100,BOBYQA,21.967178,48.36,0,False
sobol,Ackley,100,SignGD,21.9938399,11.04,0,False
sobol,Ackley,100,GA,21.74723006,1.77,0,False
sobol,Ackley,100,SMCO_R,22.03846438,28.77,0,False
sobol,Ackley,100,SMCO,21.53521368,26.85,0,False
sobol,Ackley,100,DEoptim,21.69894611,115.47,0,False
sobol,Ackley,100,SMCO_BR_EVO,22.033526,29.38,0,True
sobol,Ackley,100,PSO,22.0341271,0.69,1,False
sobol,Ackley,100,ADAM,21.99591755,25.82,0,False
sobol,Ackley,1000,GenSA,22.13118936,341.79,1,False
sobol,Ackley,1000,SMCO_EVO,21.89716439,2191.21,0,True
sobol,Ackley,1000,SMCO_BR,21.94129771,2230.31,0,False
sobol,Ackley,1000,SMCO_R_EVO,21.96176293,2206.6,0,True
sobol,Ackley,1000,SA,21.96278046,813.64,0,False
sobol,Ackley,1000,SMCO,21.35674794,2139.36,0,False
sobol,Ackley,1000,GA,21.46911005,3.95,0,False
sobol,Ackley,1000,SMCO_R,21.94929137,2199.11,0,False
sobol,Ackley,1000,DEoptim,21.40238059,4521.39,0,False
sobol,Ackley,1000,SMCO_BR_EVO,21.94027778,2285.11,0,True
sobol,Ackley,1000,PSO,21.78589313,2.52,1,False
sobol,Ackley,200,GenSA,22.24978918,28.46,1,False
sobol,Ackley,200,optimNM,21.44036847,3.11,0,False
sobol,Ackley,200,SPSA,21.45946628,0.41,1,False
sobol,Ackley,200,optimLBFGS,21.98502321,3.66,1,False
sobol,Ackley,200,SMCO_BR,21.97232981,113.35,0,False
sobol,Ackley,200,SMCO_EVO,21.92471041,111.81,0,True
sobol,Ackley,200,SMCO_R_EVO,21.98567746,113.53,0,True
sobol,Ackley,200,SA,22.04652536,112.73,0,False
sobol,Ackley,200,BOBYQA,21.8149604,128.7,0,False
sobol,Ackley,200,SignGD,21.98372281,40.01,0,False
sobol,Ackley,200,GA,21.65704026,2.13,0,False
sobol,Ackley,200,SMCO_R,21.95328103,110.47,0,False
sobol,Ackley,200,SMCO,21.41822237,113.84,0,False
sobol,Ackley,200,SMCO_BR_EVO,21.97709028,115.6,0,True
sobol,Ackley,200,DEoptim,21.5845815,327.85,0,False
sobol,Ackley,200,GD,21.98502133,100.06,0,False
sobol,Ackley,200,PSO,21.95255027,0.97,1,False
sobol,Ackley,200,ADAM,21.9849489,121.9,0,False
sobol,Ackley,2000,GenSA,21.94001171,912.14,1,False
sobol,Ackley,2000,SMCO_EVO,21.88740663,7731.84,0,True
sobol,Ackley,2000,SMCO_BR,21.92156924,7461.79,0,False
sobol,Ackley,2000,SMCO_R_EVO,21.94555814,7464.96,1,True
sobol,Ackley,2000,SA,21.8924745,1249.07,0,False
sobol,Ackley,2000,SMCO,21.41223117,7416.14,0,False
sobol,Ackley,2000,GA,21.42397827,6.48,0,False
sobol,Ackley,2000,SMCO_R,21.90054567,7681.66,0,False
sobol,Ackley,2000,DEoptim,21.36305693,12076.4,0,False
sobol,Ackley,2000,SMCO_BR_EVO,21.92223404,7678.72,0,True
sobol,Ackley,2000,PSO,21.77345901,4.77,1,False
sobol,Ackley,3000,GenSA,21.90540034,1543.83,1,False
sobol,Ackley,3000,SMCO_EVO,21.87918206,17961.54,0,True
sobol,Ackley,3000,SMCO_BR,21.90992625,15345.12,0,False
sobol,Ackley,3000,SMCO_R_EVO,21.93947284,16782.85,1,True
