label,name,dim,maximize,repetitions,iter_max,n_starts,seed,evolution_strategy,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
Rosenbrock_10d,Rosenbrock,10,False,20,300,10,20261028,best1bin,0.010095462887883558,SMCO_BR,0.7684697149030398,0.17024341790558467,0.09681701469254853,0.36274395901485756,0.36310242634820133,0.14417887704854107,0.10762732673539514
Rosenbrock_10d,Rosenbrock,10,False,20,300,10,20261028,best1bin,0.010095462887883558,SMCO_BR_EVO,0.781822749512503,0.14973050475526017,0.09085625499021173,0.3173896625489061,0.33507158348802835,0.12734213201068972,0.09554520910555044
Rosenbrock_10d,Rosenbrock,10,False,20,300,10,20261028,best1bin,0.010095462887883558,SMCO_EVO,0.7440469017485156,0.8093407016244983,0.723549256975683,1.1094040882123921,1.1463754663156973,0.7854723712721311,0.23802481350198354
Rosenbrock_10d,Rosenbrock,10,False,20,300,10,20261028,best1bin,0.010095462887883558,SMCO_R,0.859313344702241,0.1987813608447487,0.07490174831887803,0.43315694796897974,0.5123494458002289,0.14191498450258122,0.15265248852614105
Rosenbrock_10d,Rosenbrock,10,False,20,300,10,20261028,best1bin,0.010095462887883558,SMCO_R_EVO,0.7361456066515529,0.23341623601375613,0.08174716747761633,0.47856826014573106,0.5608522872344321,0.1747593252313129,0.16973338744530045
Shubert_2d,Shubert,2,False,20,300,10,20261628,best1bin,-186.7309086187785,SMCO,0.2620418815029552,39.33094466219289,0.005563094786765532,106.73579224796876,118.38491619046701,-169.67517476831728,36.3611294891835
Shubert_2d,Shubert,2,False,20,300,10,20261628,best1bin,-186.7309086187785,SMCO_BR,0.2820010290073697,14.471130097536205,0.000357547732150465,16.58508079568957,53.840677917109595,-182.86615447305442,14.307792565515392
Shubert_2d,Shubert,2,False,20,300,10,20261628,best1bin,-186.7309086187785,SMCO_BR_EVO,0.27023164120328147,14.121814883174771,0.00016473712166487076,3.158416200186094,51.155424101261445,-183.57297657564862,14.121768221088214
Shubert_2d,Shubert,2,False,20,300,10,20261628,best1bin,-186.7309086187785,SMCO_EVO,0.27243563364609147,14.134069965457442,0.005194812954769645,5.513965864377356,51.63042084384691,-183.42550321898815,14.099131325666953
Shubert_2d,Shubert,2,False,20,300,10,20261628,best1bin,-186.7309086187785,SMCO_R,0.2613620040443493,20.041828003707227,0.00021504210788236833,63.15415928615121,63.1544771133514,-180.03930183220484,19.382500744202623
Shubert_2d,Shubert,2,False,20,300,10,20261628,best1bin,-186.7309086187785,SMCO_R_EVO,0.26930671464360784,14.221506102216399,9.030532177689565e-05,10.301955962030014,52.58386237395474,-183.19705704557288,14.133317443988812
SixHumpCamel_2d,SixHumpCamel,2,False,20,300,10,20261828,best1bin,-1.0316284534400781,SMCO,0.08487371508963407,1.0278002790124385e-06,3.1410654555141804e-07,2.165890590122288e-06,2.300760166855653e-06,-1.0316277474730853,7.663886730950211e-07
SixHumpCamel_2d,SixHumpCamel,2,False,20,300,10,20261828,best1bin,-1.0316284534400781,SMCO_BR,0.08784915145952255,6.385203712104471e-08,2.975114010705937e-08,1.2862698857141201e-07,1.629453850870987e-07,-1.0316284084169658,4.6453168073725615e-08
