strategy,evo_algo,baseline,func,dim,n,evo_wins,baseline_wins,evo_win_rate,evo_mean,baseline_mean
current-to-best1bin,SMCO_R_EVO,DEoptim,Griewank,50,20,20,0,100.0,4330.996752577502,2632.153245332872
current-to-best1bin,SMCO_R_EVO,DEoptim,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2384.787204249495
current-to-best1bin,SMCO_R_EVO,DEoptim,Rastrigin,1000,5,5,0,100.0,29138.02210024288,19911.698094201394
current-to-best1bin,SMCO_R_EVO,DEoptim,Rastrigin,200,10,10,0,100.0,6344.197927569635,4431.440527515092
current-to-best1bin,SMCO_R_EVO,DEoptim,Rastrigin,2000,3,3,0,100.0,57943.735655981036,39049.42474348234
current-to-best1bin,SMCO_R_EVO,DEoptim,Rastrigin,3000,2,2,0,100.0,86094.5555976759,57968.501820506805
current-to-best1bin,SMCO_R_EVO,DEoptim,Rastrigin,4000,2,2,0,100.0,114380.51305935602,77000.13010232343
current-to-best1bin,SMCO_R_EVO,DEoptim,Rastrigin,50,20,20,0,100.0,1712.1992136185734,1319.7630795275386
current-to-best1bin,SMCO_R_EVO,DEoptim,Rastrigin,500,5,5,0,100.0,14794.53721475739,10307.579740862078
current-to-best1bin,SMCO_R_EVO,DEoptim,Rastrigin,5000,2,2,0,100.0,142540.83638789976,95772.36984367606
current-to-best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,100,15,15,0,100.0,52615451.99542574,28044571.62015562
current-to-best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,1000,5,5,0,100.0,422659750.85499537,160936607.22145408
current-to-best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,200,10,10,0,100.0,98481818.87810409,45125424.91177361
current-to-best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,2000,3,3,0,100.0,775870948.4175621,298880966.55981404
current-to-best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,3000,2,2,0,100.0,1110555709.568077,435025937.7010499
current-to-best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,4000,2,2,0,100.0,1433132239.4677372,570759716.329524
current-to-best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,50,20,20,0,100.0,27768828.65318396,19070985.766802933
current-to-best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,500,5,5,0,100.0,227000486.48482817,90626987.21461594
current-to-best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,5000,2,2,0,100.0,1767633840.916448,703836218.4663241
current-to-best1bin,SMCO_R_EVO,DEoptim,Zakharov,100,15,15,0,100.0,3.519512055367801e+17,1.564472855667245e+17
current-to-best1bin,SMCO_R_EVO,DEoptim,Zakharov,200,10,10,0,100.0,8.182450588926935e+19,2.0586170592747446e+19
current-to-best1bin,SMCO_R_EVO,DEoptim,Zakharov,50,20,20,0,100.0,1481998819953021.5,1104786159318461.6
current-to-best1bin,SMCO_R_EVO,DEoptim,Zakharov,500,5,5,0,100.0,1.098959045083418e+23,1.2943695526983188e+22
current-to-best1bin,SMCO_R_EVO,GA,Ackley,100,15,15,0,100.0,22.171520604488144,21.747230058586418
current-to-best1bin,SMCO_R_EVO,GA,Ackley,1000,5,5,0,100.0,22.161197404367336,21.469110045827815
current-to-best1bin,SMCO_R_EVO,GA,Ackley,200,10,10,0,100.0,22.1573011487096,21.65704026433761
current-to-best1bin,SMCO_R_EVO,GA,Ackley,2000,3,3,0,100.0,22.136668196331595,21.423978267424815
current-to-best1bin,SMCO_R_EVO,GA,Ackley,3000,2,2,0,100.0,22.139990298307886,21.404660691573028
current-to-best1bin,SMCO_R_EVO,GA,Ackley,4000,2,2,0,100.0,22.093498174791154,21.397228574401577
current-to-best1bin,SMCO_R_EVO,GA,Ackley,50,20,20,0,100.0,22.188633158409765,21.873338174265168
current-to-best1bin,SMCO_R_EVO,GA,Ackley,500,5,5,0,100.0,22.1432472958291,21.534768239986803
current-to-best1bin,SMCO_R_EVO,GA,Ackley,5000,2,2,0,100.0,22.112141453355903,21.385606465715362
current-to-best1bin,SMCO_R_EVO,GA,Griewank,100,15,15,0,100.0,8568.602155483677,7833.490229109933
current-to-best1bin,SMCO_R_EVO,GA,Griewank,200,10,10,0,100.0,16723.826077770987,13845.086614735043
current-to-best1bin,SMCO_R_EVO,GA,Griewank,50,20,20,0,100.0,4330.996752577502,4252.25924766195
current-to-best1bin,SMCO_R_EVO,GA,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2944.8415643089775
current-to-best1bin,SMCO_R_EVO,GA,Rastrigin,1000,5,5,0,100.0,29138.02210024288,21059.0835568463
current-to-best1bin,SMCO_R_EVO,GA,Rastrigin,200,10,10,0,100.0,6344.197927569635,5213.827908513442
current-to-best1bin,SMCO_R_EVO,GA,Rastrigin,2000,3,3,0,100.0,57943.735655981036,39985.96662560166
current-to-best1bin,SMCO_R_EVO,GA,Rastrigin,3000,2,2,0,100.0,86094.5555976759,59470.21118374476
current-to-best1bin,SMCO_R_EVO,GA,Rastrigin,4000,2,2,0,100.0,114380.51305935602,76768.81248488357
current-to-best1bin,SMCO_R_EVO,GA,Rastrigin,50,20,16,4,80.0,1712.1992136185734,1677.5070480416975
current-to-best1bin,SMCO_R_EVO,GA,Rastrigin,500,5,5,0,100.0,14794.53721475739,11268.411567350693
current-to-best1bin,SMCO_R_EVO,GA,Rastrigin,5000,2,2,0,100.0,142540.83638789976,94743.88053801833
current-to-best1bin,SMCO_R_EVO,GA,Rosenbrock,100,15,15,0,100.0,52615451.99542574,45144330.78568907
current-to-best1bin,SMCO_R_EVO,GA,Rosenbrock,1000,5,5,0,100.0,422659750.85499537,228741053.82543468
current-to-best1bin,SMCO_R_EVO,GA,Rosenbrock,200,10,10,0,100.0,98481818.87810409,77429598.63905175
current-to-best1bin,SMCO_R_EVO,GA,Rosenbrock,2000,3,3,0,100.0,775870948.4175621,378960173.9105427
current-to-best1bin,SMCO_R_EVO,GA,Rosenbrock,3000,2,2,0,100.0,1110555709.568077,558462340.9012433
current-to-best1bin,SMCO_R_EVO,GA,Rosenbrock,4000,2,2,0,100.0,1433132239.4677372,681387818.6390367
current-to-best1bin,SMCO_R_EVO,GA,Rosenbrock,50,20,15,5,75.0,27768828.65318396,26248513.511948694
current-to-best1bin,SMCO_R_EVO,GA,Rosenbrock,500,5,5,0,100.0,227000486.48482817,148048142.29008248
current-to-best1bin,SMCO_R_EVO,GA,Rosenbrock,5000,2,2,0,100.0,1767633840.916448,863871393.4097354
current-to-best1bin,SMCO_R_EVO,GA,Zakharov,100,15,15,0,100.0,3.519512055367801e+17,3.259341240180298e+17
current-to-best1bin,SMCO_R_EVO,GA,Zakharov,200,10,10,0,100.0,8.182450588926935e+19,6.714015930255444e+19
current-to-best1bin,SMCO_R_EVO,GA,Zakharov,50,20,2,18,10.0,1481998819953021.5,1512953031732195.8
current-to-best1bin,SMCO_R_EVO,GA,Zakharov,500,5,5,0,100.0,1.098959045083418e+23,6.343866956064009e+22
current-to-best1bin,SMCO_R_EVO,PSO,Ackley,100,15,15,0,100.0,22.171520604488144,22.034127095732682
current-to-best1bin,SMCO_R_EVO,PSO,Ackley,1000,5,5,0,100.0,22.161197404367336,21.78589313424506
current-to-best1bin,SMCO_R_EVO,PSO,Ackley,200,10,10,0,100.0,22.1573011487096,21.952550274180496
current-to-best1bin,SMCO_R_EVO,PSO,Ackley,2000,3,3,0,100.0,22.136668196331595,21.77345900855943
current-to-best1bin,SMCO_R_EVO,PSO,Ackley,3000,2,2,0,100.0,22.139990298307886,21.74146523673044
current-to-best1bin,SMCO_R_EVO,PSO,Ackley,4000,2,2,0,100.0,22.093498174791154,21.711805007306616
current-to-best1bin,SMCO_R_EVO,PSO,Ackley,50,20,19,1,95.0,22.188633158409765,22.083613893804547
current-to-best1bin,SMCO_R_EVO,PSO,Ackley,500,5,5,0,100.0,22.1432472958291,21.873543919805268
current-to-best1bin,SMCO_R_EVO,PSO,Ackley,5000,2,2,0,100.0,22.112141453355903,21.721434902688344
current-to-best1bin,SMCO_R_EVO,PSO,Griewank,100,15,0,15,0.0,8568.602155483677,9001.0
current-to-best1bin,SMCO_R_EVO,PSO,Griewank,200,10,0,10,0.0,16723.826077770987,18001.0
current-to-best1bin,SMCO_R_EVO,PSO,Griewank,50,20,0,20,0.0,4330.996752577502,4501.0
current-to-best1bin,SMCO_R_EVO,PSO,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2980.090458833662
current-to-best1bin,SMCO_R_EVO,PSO,Rastrigin,1000,5,2,3,40.0,29138.02210024288,29165.33059818275
current-to-best1bin,SMCO_R_EVO,PSO,Rastrigin,200,10,10,0,100.0,6344.197927569635,5904.816257447588
current-to-best1bin,SMCO_R_EVO,PSO,Rastrigin,2000,3,1,2,33.33333333333333,57943.735655981036,58152.53797892792
current-to-best1bin,SMCO_R_EVO,PSO,Rastrigin,3000,2,0,2,0.0,86094.5555976759,87035.34159179099
current-to-best1bin,SMCO_R_EVO,PSO,Rastrigin,4000,2,0,2,0.0,114380.51305935602,115988.19110691891
current-to-best1bin,SMCO_R_EVO,PSO,Rastrigin,50,20,20,0,100.0,1712.1992136185734,1513.6642874508077
current-to-best1bin,SMCO_R_EVO,PSO,Rastrigin,500,5,5,0,100.0,14794.53721475739,14588.071204041513
current-to-best1bin,SMCO_R_EVO,PSO,Rastrigin,5000,2,0,2,0.0,142540.83638789976,144957.97011654064
current-to-best1bin,SMCO_R_EVO,PSO,Rosenbrock,100,15,1,14,6.666666666666667,52615451.99542574,58428327.0
current-to-best1bin,SMCO_R_EVO,PSO,Rosenbrock,1000,5,0,5,0.0,422659750.85499537,532788129.0
current-to-best1bin,SMCO_R_EVO,PSO,Rosenbrock,200,10,0,10,0.0,98481818.87810409,114019960.5
current-to-best1bin,SMCO_R_EVO,PSO,Rosenbrock,2000,3,0,3,0.0,775870948.4175621,1038838524.0
current-to-best1bin,SMCO_R_EVO,PSO,Rosenbrock,3000,2,0,2,0.0,1110555709.568077,1567742184.0
current-to-best1bin,SMCO_R_EVO,PSO,Rosenbrock,4000,2,0,2,0.0,1433132239.4677372,2080429884.0
current-to-best1bin,SMCO_R_EVO,PSO,Rosenbrock,50,20,2,18,10.0,27768828.65318396,30841751.25
current-to-best1bin,SMCO_R_EVO,PSO,Rosenbrock,500,5,0,5,0.0,227000486.48482817,275462037.0
current-to-best1bin,SMCO_R_EVO,PSO,Rosenbrock,5000,2,0,2,0.0,1767633840.916448,2607259441.5
current-to-best1bin,SMCO_R_EVO,PSO,Zakharov,100,15,15,0,100.0,3.519512055367801e+17,1.3786539842246278e+17
current-to-best1bin,SMCO_R_EVO,PSO,Zakharov,200,10,10,0,100.0,8.182450588926935e+19,1.881315786450292e+19
current-to-best1bin,SMCO_R_EVO,PSO,Zakharov,50,20,20,0,100.0,1481998819953021.5,853915058111519.9
current-to-best1bin,SMCO_R_EVO,PSO,Zakharov,500,5,5,0,100.0,1.098959045083418e+23,1.2531567661324549e+22
current-to-best1bin,SMCO_R_EVO,GD,Ackley,100,15,15,0,100.0,22.171520604488144,21.996070927635813
current-to-best1bin,SMCO_R_EVO,GD,Ackley,200,10,10,0,100.0,22.1573011487096,21.98502133493387
current-to-best1bin,SMCO_R_EVO,GD,Ackley,50,20,20,0,100.0,22.188633158409765,22.016107988046617
current-to-best1bin,SMCO_R_EVO,GD,Griewank,100,15,15,0,100.0,8568.602155483677,4318.531612684141
current-to-best1bin,SMCO_R_EVO,GD,Griewank,200,10,10,0,100.0,16723.826077770987,8478.375474099297
current-to-best1bin,SMCO_R_EVO,GD,Griewank,50,20,20,0,100.0,4330.996752577502,2250.8181772810317
current-to-best1bin,SMCO_R_EVO,GD,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2902.6926104235413
current-to-best1bin,SMCO_R_EVO,GD,Rastrigin,200,10,10,0,100.0,6344.197927569635,5797.965839814179
current-to-best1bin,SMCO_R_EVO,GD,Rastrigin,50,20,20,0,100.0,1712.1992136185734,1457.8813857491364
current-to-best1bin,SMCO_R_EVO,GD,Rosenbrock,100,15,0,15,0.0,52615451.99542574,57996234.0
current-to-best1bin,SMCO_R_EVO,GD,Rosenbrock,200,10,0,10,0.0,98481818.87810409,113610348.0
current-to-best1bin,SMCO_R_EVO,GD,Rosenbrock,50,20,0,20,0.0,27768828.65318396,29870788.5
current-to-best1bin,SMCO_R_EVO,GD,Zakharov,100,15,0,15,0.0,3.519512055367801e+17,4.064859420438224e+17
current-to-best1bin,SMCO_R_EVO,GD,Zakharov,200,10,0,10,0.0,8.182450588926935e+19,1.020150500726003e+20
current-to-best1bin,SMCO_R_EVO,GD,Zakharov,50,20,0,20,0.0,1481998819953021.5,1651660441036249.5
current-to-best1bin,SMCO_R_EVO,SignGD,Ackley,100,15,15,0,100.0,22.171520604488144,21.9938398998415
current-to-best1bin,SMCO_R_EVO,SignGD,Ackley,200,10,10,0,100.0,22.1573011487096,21.98372281301656
current-to-best1bin,SMCO_R_EVO,SignGD,Ackley,50,20,20,0,100.0,22.188633158409765,22.01465884255967
current-to-best1bin,SMCO_R_EVO,SignGD,Griewank,100,15,15,0,100.0,8568.602155483677,3641.5841157428863
current-to-best1bin,SMCO_R_EVO,SignGD,Griewank,200,10,10,0,100.0,16723.826077770987,7180.128094227461
current-to-best1bin,SMCO_R_EVO,SignGD,Griewank,50,20,20,0,100.0,4330.996752577502,1903.0286013502305
current-to-best1bin,SMCO_R_EVO,SignGD,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2949.962384618055
current-to-best1bin,SMCO_R_EVO,SignGD,Rastrigin,200,10,10,0,100.0,6344.197927569635,5835.869471709941
current-to-best1bin,SMCO_R_EVO,SignGD,Rastrigin,50,20,20,0,100.0,1712.1992136185734,1495.1169950216297
current-to-best1bin,SMCO_R_EVO,SignGD,Rosenbrock,100,15,5,10,33.33333333333333,52615451.99542574,53284748.33492387
current-to-best1bin,SMCO_R_EVO,SignGD,Rosenbrock,200,10,3,7,30.0,98481818.87810409,102750654.84401383
current-to-best1bin,SMCO_R_EVO,SignGD,Rosenbrock,50,20,12,8,60.0,27768828.65318396,27047836.990695994
current-to-best1bin,SMCO_R_EVO,SignGD,Zakharov,100,15,0,15,0.0,3.519512055367801e+17,4.064859420438224e+17
current-to-best1bin,SMCO_R_EVO,SignGD,Zakharov,200,10,0,10,0.0,8.182450588926935e+19,1.020150500726003e+20
current-to-best1bin,SMCO_R_EVO,SignGD,Zakharov,50,20,0,20,0.0,1481998819953021.5,1651660441036249.5
current-to-best1bin,SMCO_R_EVO,ADAM,Ackley,100,15,15,0,100.0,22.171520604488144,21.995917549968397
current-to-best1bin,SMCO_R_EVO,ADAM,Ackley,200,10,10,0,100.0,22.1573011487096,21.984948895509298
current-to-best1bin,SMCO_R_EVO,ADAM,Ackley,50,20,20,0,100.0,22.188633158409765,22.016121221635125
current-to-best1bin,SMCO_R_EVO,ADAM,Griewank,100,15,15,0,100.0,8568.602155483677,3464.147045545212
current-to-best1bin,SMCO_R_EVO,ADAM,Griewank,200,10,10,0,100.0,16723.826077770987,6823.042271976459
current-to-best1bin,SMCO_R_EVO,ADAM,Griewank,50,20,20,0,100.0,4330.996752577502,1812.4027648920778
current-to-best1bin,SMCO_R_EVO,ADAM,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2957.4168410296193
current-to-best1bin,SMCO_R_EVO,ADAM,Rastrigin,200,10,10,0,100.0,6344.197927569635,5857.175238431582
current-to-best1bin,SMCO_R_EVO,ADAM,Rastrigin,50,20,20,0,100.0,1712.1992136185734,1497.59990183252
current-to-best1bin,SMCO_R_EVO,ADAM,Rosenbrock,100,15,15,0,100.0,52615451.99542574,45450527.51475112
current-to-best1bin,SMCO_R_EVO,ADAM,Rosenbrock,200,10,10,0,100.0,98481818.87810409,88888122.33250095
current-to-best1bin,SMCO_R_EVO,ADAM,Rosenbrock,50,20,20,0,100.0,27768828.65318396,23710820.008628886
current-to-best1bin,SMCO_R_EVO,ADAM,Zakharov,100,15,15,0,100.0,3.519512055367801e+17,8.880945320640266e+16
current-to-best1bin,SMCO_R_EVO,ADAM,Zakharov,200,10,10,0,100.0,8.182450588926935e+19,2.076356603334561e+19
current-to-best1bin,SMCO_R_EVO,ADAM,Zakharov,50,20,20,0,100.0,1481998819953021.5,398995567428997.3
current-to-best1bin,SMCO_R_EVO,SPSA,Ackley,100,15,15,0,100.0,22.171520604488144,21.522155498683365
current-to-best1bin,SMCO_R_EVO,SPSA,Ackley,200,10,10,0,100.0,22.1573011487096,21.45946628326309
current-to-best1bin,SMCO_R_EVO,SPSA,Ackley,50,20,20,0,100.0,22.188633158409765,21.673553842872963
current-to-best1bin,SMCO_R_EVO,SPSA,Griewank,100,15,15,0,100.0,8568.602155483677,3418.8544324324453
current-to-best1bin,SMCO_R_EVO,SPSA,Griewank,200,10,10,0,100.0,16723.826077770987,6734.352114533676
current-to-best1bin,SMCO_R_EVO,SPSA,Griewank,50,20,20,0,100.0,4330.996752577502,1789.1798974678936
current-to-best1bin,SMCO_R_EVO,SPSA,Rastrigin,100,15,12,3,80.0,3269.6019230890047,3171.268158473069
current-to-best1bin,SMCO_R_EVO,SPSA,Rastrigin,200,10,0,10,0.0,6344.197927569635,6811.7821526910075
current-to-best1bin,SMCO_R_EVO,SPSA,Rastrigin,50,20,19,1,95.0,1712.1992136185734,1508.8629762996293
current-to-best1bin,SMCO_R_EVO,SPSA,Rosenbrock,100,15,0,15,0.0,52615451.99542574,62819103.0
current-to-best1bin,SMCO_R_EVO,SPSA,Rosenbrock,200,10,0,10,0.0,98481818.87810409,120061597.5
current-to-best1bin,SMCO_R_EVO,SPSA,Rosenbrock,50,20,0,20,0.0,27768828.65318396,33023281.5
current-to-best1bin,SMCO_R_EVO,SPSA,Zakharov,100,15,15,0,100.0,3.519512055367801e+17,4.0491194738154456e+16
current-to-best1bin,SMCO_R_EVO,SPSA,Zakharov,200,10,10,0,100.0,8.182450588926935e+19,5.61846952147701e+18
current-to-best1bin,SMCO_R_EVO,SPSA,Zakharov,50,20,20,0,100.0,1481998819953021.5,371549039166977.9
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Ackley,100,15,15,0,100.0,22.171520604488144,21.99607926083114
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Ackley,200,10,10,0,100.0,22.1573011487096,21.985023213836577
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Ackley,50,20,20,0,100.0,22.188633158409765,22.015419090037362
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Griewank,100,15,15,0,100.0,8568.602155483677,6051.517985300458
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Griewank,200,10,10,0,100.0,16723.826077770987,8309.999512656617
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Griewank,50,20,0,20,0.0,4330.996752577502,4501.0
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2896.345516551151
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Rastrigin,200,10,10,0,100.0,6344.197927569635,5798.86926139219
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Rastrigin,50,20,20,0,100.0,1712.1992136185734,1451.9611968788504
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Rosenbrock,100,15,0,15,0.0,52615451.99542574,58029237.0
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Rosenbrock,200,10,0,10,0.0,98481818.87810409,113682352.5
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Rosenbrock,50,20,0,20,0.0,27768828.65318396,29931543.0
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Zakharov,100,15,0,15,0.0,3.519512055367801e+17,4.064859420438224e+17
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Zakharov,200,10,0,10,0.0,8.182450588926935e+19,1.020150500726003e+20
current-to-best1bin,SMCO_R_EVO,optimLBFGS,Zakharov,50,20,0,20,0.0,1481998819953021.5,1651660441036249.5
current-to-best1bin,SMCO_R_EVO,BOBYQA,Ackley,100,15,15,0,100.0,22.171520604488144,21.967177999030817
current-to-best1bin,SMCO_R_EVO,BOBYQA,Ackley,200,10,10,0,100.0,22.1573011487096,21.814960401591946
current-to-best1bin,SMCO_R_EVO,BOBYQA,Ackley,50,20,20,0,100.0,22.188633158409765,22.01231105787293
current-to-best1bin,SMCO_R_EVO,BOBYQA,Griewank,100,15,0,15,0.0,8568.602155483677,9001.000000000053
current-to-best1bin,SMCO_R_EVO,BOBYQA,Griewank,200,10,0,10,0.0,16723.826077770987,18001.000000000226
current-to-best1bin,SMCO_R_EVO,BOBYQA,Griewank,50,20,0,20,0.0,4330.996752577502,4501.000000000015
current-to-best1bin,SMCO_R_EVO,BOBYQA,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2883.366582842886
current-to-best1bin,SMCO_R_EVO,BOBYQA,Rastrigin,200,10,10,0,100.0,6344.197927569635,5187.145941576515
current-to-best1bin,SMCO_R_EVO,BOBYQA,Rastrigin,50,20,20,0,100.0,1712.1992136185734,1488.173470640659
current-to-best1bin,SMCO_R_EVO,BOBYQA,Rosenbrock,100,15,2,13,13.333333333333334,52615451.99542574,56224390.06931542
current-to-best1bin,SMCO_R_EVO,BOBYQA,Rosenbrock,200,10,7,3,70.0,98481818.87810409,92167514.63310555
current-to-best1bin,SMCO_R_EVO,BOBYQA,Rosenbrock,50,20,0,20,0.0,27768828.65318396,30632859.930696595
current-to-best1bin,SMCO_R_EVO,BOBYQA,Zakharov,100,15,2,13,13.333333333333334,3.519512055367801e+17,3.7367845082410195e+17
current-to-best1bin,SMCO_R_EVO,BOBYQA,Zakharov,200,10,4,6,40.0,8.182450588926935e+19,8.530510366187115e+19
current-to-best1bin,SMCO_R_EVO,BOBYQA,Zakharov,50,20,7,13,35.0,1481998819953021.5,1150165582894668.5
current-to-best1bin,SMCO_R_EVO,optimNM,Ackley,100,15,15,0,100.0,22.171520604488144,21.56106255398637
current-to-best1bin,SMCO_R_EVO,optimNM,Ackley,200,10,10,0,100.0,22.1573011487096,21.44036847462342
current-to-best1bin,SMCO_R_EVO,optimNM,Ackley,50,20,20,0,100.0,22.188633158409765,21.83530948980501
current-to-best1bin,SMCO_R_EVO,optimNM,Griewank,100,15,15,0,100.0,8568.602155483677,3455.17997108155
current-to-best1bin,SMCO_R_EVO,optimNM,Griewank,200,10,10,0,100.0,16723.826077770987,6748.127292238173
current-to-best1bin,SMCO_R_EVO,optimNM,Griewank,50,20,20,0,100.0,4330.996752577502,1893.4620049564303
current-to-best1bin,SMCO_R_EVO,optimNM,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2115.5027764413167
current-to-best1bin,SMCO_R_EVO,optimNM,Rastrigin,200,10,10,0,100.0,6344.197927569635,4057.7705127035515
current-to-best1bin,SMCO_R_EVO,optimNM,Rastrigin,50,20,20,0,100.0,1712.1992136185734,1237.6187289093946
current-to-best1bin,SMCO_R_EVO,optimNM,Rosenbrock,100,15,15,0,100.0,52615451.99542574,16771626.491926236
current-to-best1bin,SMCO_R_EVO,optimNM,Rosenbrock,200,10,10,0,100.0,98481818.87810409,31865156.694394954
current-to-best1bin,SMCO_R_EVO,optimNM,Rosenbrock,50,20,20,0,100.0,27768828.65318396,10613361.000867847
current-to-best1bin,SMCO_R_EVO,optimNM,Zakharov,100,15,15,0,100.0,3.519512055367801e+17,5127426016704594.0
current-to-best1bin,SMCO_R_EVO,optimNM,Zakharov,200,10,10,0,100.0,8.182450588926935e+19,8.155673609713709e+17
current-to-best1bin,SMCO_R_EVO,optimNM,Zakharov,50,20,20,0,100.0,1481998819953021.5,32231142211511.2
current-to-best1bin,SMCO_BR_EVO,GenSA,Ackley,100,15,0,15,0.0,22.184464637246702,22.28421293980727
current-to-best1bin,SMCO_BR_EVO,GenSA,Ackley,1000,5,1,4,20.0,22.15998727312036,22.1311893631594
current-to-best1bin,SMCO_BR_EVO,GenSA,Ackley,200,10,0,10,0.0,22.187228125557585,22.24978917582616
current-to-best1bin,SMCO_BR_EVO,GenSA,Ackley,2000,3,3,0,100.0,22.15386391177425,21.940011709686967
current-to-best1bin,SMCO_BR_EVO,GenSA,Ackley,3000,2,2,0,100.0,22.149006089907154,21.905400336903423
current-to-best1bin,SMCO_BR_EVO,GenSA,Ackley,4000,2,2,0,100.0,22.140270553761873,21.864770869740198
current-to-best1bin,SMCO_BR_EVO,GenSA,Ackley,50,20,0,20,0.0,22.18122964385055,22.29973316565109
current-to-best1bin,SMCO_BR_EVO,GenSA,Ackley,500,5,2,3,40.0,22.16166040778051,22.164634579124705
current-to-best1bin,SMCO_BR_EVO,GenSA,Ackley,5000,2,2,0,100.0,22.15204416815449,21.73148729514309
current-to-best1bin,SMCO_BR_EVO,GenSA,Griewank,100,15,0,15,0.0,8149.538989072676,9001.0
current-to-best1bin,SMCO_BR_EVO,GenSA,Griewank,200,10,0,10,0.0,15579.361840127976,18001.0
current-to-best1bin,SMCO_BR_EVO,GenSA,Griewank,50,20,0,20,0.0,4160.105177307595,4501.0
current-to-best1bin,SMCO_BR_EVO,GenSA,Rastrigin,100,15,0,15,0.0,3261.283891140544,4035.329019382616
current-to-best1bin,SMCO_BR_EVO,GenSA,Rastrigin,1000,5,0,5,0.0,29125.55358527581,40353.29019371744
current-to-best1bin,SMCO_BR_EVO,GenSA,Rastrigin,200,10,0,10,0.0,6336.711421792165,8070.658038767295
current-to-best1bin,SMCO_BR_EVO,GenSA,Rastrigin,2000,3,0,3,0.0,57911.57064659148,80706.5803872955
current-to-best1bin,SMCO_BR_EVO,GenSA,Rastrigin,3000,2,0,2,0.0,86031.64588793849,121059.87040453288
current-to-best1bin,SMCO_BR_EVO,GenSA,Rastrigin,4000,2,0,2,0.0,114319.86604742098,161412.67179774528
