strategy,pair,func,dim,quality_gain_pct,time_overhead_pct,benefit_cost_ratio,base_mean_time,evo_mean_time,base_mean_fopt,evo_mean_fopt
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,50,0.5234391109567286,2.9024396603218334,0.1803445281266201,8.619751441781409,8.869934526248835,22.073093951668508,22.188633158409765
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,500,0.8913826929334514,1.2448334664267229,0.716065816813355,359.7701673012692,364.24870674605484,21.94761009790387,22.1432472958291
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,5000,1.7787169350718053,3.6297571461723055,0.4900374497361398,37311.63687211997,38665.958677839604,21.72570270016472,22.112141453355903
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Griewank,100,0.03130388036815744,4.709722526032981,0.006646650666812176,14.455074136611074,15.135868019377813,8565.920689918474,8568.602155483677
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Griewank,200,-0.0491957597815151,-8.091069399543196,0.006080254333783441,54.79055686730426,50.35741488677449,16732.05754060517,16723.826077770987
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Griewank,50,-0.02564388785735173,-0.5944155688943263,0.04314134622188981,6.251059365796391,6.21390209570527,4332.107673411131,4330.996752577502
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,100,0.020271940908002543,0.8255250511365223,0.024556421249838055,12.855288806278258,12.961412435770034,3268.9392456568066,3269.6019230890047
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,1000,-3.501207180011239e-05,2.420316266432289,-1.4465907735158336e-05,1003.3131045323796,1027.5964548046236,29138.03230207167,29138.02210024288
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,200,-3.1641880053862396e-05,4.806842236249569,-6.5826749659564995e-06,43.74957185823005,45.852544756489806,6344.199934993769,6344.197927569635
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,2000,0.024442891524909763,0.3696841917621299,0.06611830332371185,4548.001838343218,4564.815082180624,57929.575992560334,57943.735655981036
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,3000,0.030719985687453804,1.9400598161912828,0.015834555940529273,9649.475407717517,9836.681002575904,86068.11548491748,86094.5555976759
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,4000,0.00502631131802202,0.009176677469325,0.5477267055340602,18240.530732511426,18242.204607185442,114374.76422763668,114380.51305935602
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,50,0.04665597933144893,3.6191364864966213,0.012891467206480689,4.88921096175909,5.066158179577906,1711.4007428417149,1712.1992136185734
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,500,-1.3703008467220825e-05,3.276650923499992,-4.1820165733687005e-06,249.72030313741416,257.9027657563332,14794.539242054356,14794.53721475739
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,5000,0.02005841385396837,1.8836084134785787,0.010648929846796145,31211.514159959974,31799.416866651038,142512.25069086358,142540.83638789976
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,100,-0.002569450698396805,-0.5446826905210046,0.004717334960541984,12.869895499541114,12.799795406466972,52616803.95826252,52615451.99542574
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,1000,-0.012584691224907475,-2.3928970371972653,0.005259186262208581,544.3498996150214,531.3241669951473,422712947.97426564,422659750.85499537
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,200,0.3877179360370537,3.885891996719213,0.0997757879952394,41.49032178376801,43.1025908773765,98101461.91474606,98481818.87810409
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,2000,0.006212795948643959,-11.109637295813222,-0.000559225812978189,1698.6618273639276,1509.9466594613623,775822748.1332974,775870948.4175621
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,3000,1.4852003426514908,-4.924931382297726,-0.3015677229514152,3523.8991325105308,3350.3495182530023,1094303115.940483,1110555709.568077
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,4000,2.411574278831267,-13.102845848822383,-0.18404965659029002,6252.718934033997,5433.4348107473925,1399385030.0219135,1433132239.4677372
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,50,0.01446666833449103,3.9823833622287057,0.0036326659235525953,5.348299206385855,5.561288984143175,27764812.00991679,27768828.65318396
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,500,0.04189540825358968,0.3017176333669032,0.13885634653193385,178.2370642048307,178.77483685673215,226905423.5312902,227000486.48482817
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,5000,4.004501413746169,-3.9727947314439143,-1.0079809515581821,9206.301516401,8840.55405479658,1699574361.5793362,1767633840.916448
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,100,0.3464152534772695,-0.9267792301044661,-0.3737840061847542,14.654237117944286,14.518424692004919,3.5073620183415974e+17,3.519512055367801e+17
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,200,0.6896343553216197,-1.160099467879684,-0.5944614012986883,46.56640455203596,46.02618794061709,8.126408086905997e+19,8.182450588926935e+19
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,50,0.6665792360764646,-0.06030496753800242,-11.053471435108657,6.104691705014557,6.101010272663553,1472185536847872.8,1481998819953021.5
current-to-best1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,500,0.20759303779966243,-3.356449790452344,-0.06184899246524567,176.13430575565434,170.222446219204,1.0966824087560668e+23,1.098959045083418e+23
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,100,0.6822867812649877,6.283914797806264,0.10857670786739125,20.511917494004592,21.80086891272416,22.034128689829082,22.184464637246702
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,1000,0.9967029451223106,-0.4460312425285538,-2.2346034315264456,1367.3335014360025,1361.2347668300383,21.941297712620617,22.15998727312036
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,200,0.9780406612994823,-0.011709456611889588,-83.52570864017687,72.91352348651272,72.90498570911586,21.972329805821822,22.187228125557585
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,2000,1.0596625864884854,-0.10882239157900604,-9.737541797352991,5511.285406720049,5505.287894133711,21.92156924412311,22.15386391177425
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,3000,1.0911941668515557,0.9849790263648092,1.1078349260681692,11547.43285455904,11661.172646260005,21.90992625267647,22.149006089907154
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,4000,1.0536835060634806,3.0118888237877863,0.3498414342991439,21876.467154483544,22535.36202374904,21.90941466516003,22.140270553761873
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,50,0.5040104245762097,2.3556502932941155,0.21395808453019868,8.637582978710999,8.841054227482527,22.069994570511767,22.18122964385055
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,500,0.9745275304752351,-2.7930131859074825,-0.3489161939486511,370.5646902384236,360.21476957774723,21.947773314504367,22.16166040778051
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,5000,1.0927346565501153,5.25221283697344,0.20805224206789721,36736.773671625066,38666.26721429604,21.912597619812423,22.15204416815449
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Griewank,100,0.03677597443815377,-3.2281760833788558,-0.0113921835390284,16.20413511338023,15.681037099131693,8146.543018494601,8149.538989072676
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,-0.022202708130291158,1.4912819092824876,-0.014888337337219979,53.27969510869589,54.07424556317274,15582.821648537065,15579.361840127976
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Griewank,50,-0.03761443064513688,1.4781684935184565,-0.025446646177394814,6.259066132071894,6.351585675624665,4161.670565996321,4160.105177307595
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,0.06054251216514589,3.5776814952345375,0.016922275570306736,12.736352041813856,13.192018151981756,3259.31062261035,3261.283891140544
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,1000,-0.0025978886079415834,1.9019863738874474,-0.0013658818189279608,1015.8935119905975,1035.2156681618653,29126.310254371823,29125.55358527581
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,200,0.0012651224594087279,-1.1023742716662672,-0.0011476342399541514,45.430598085979,44.92978286121506,6336.63125564698,6336.711421792165
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2000,-0.00037129250564273234,1.7190145296652193,-0.00021599148770141117,4591.434489900246,4670.361915901692,57911.78566871155,57911.57064659148
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,3000,0.004978498221169264,1.039029741960881,0.004791487692906391,9982.115401450545,10085.832549348474,86027.36301720096,86031.64588793849
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,4000,0.00507566002280574,9.372532909623926,0.0005415462470762775,18852.226935097133,20619.158108786098,114314.06385418148,114319.86604742098
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,50,-0.050394058760580104,4.85472123659507,-0.010380422748212154,4.9180572617100555,5.1568152320222,1713.6892572955308,1712.8256597242355
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,500,0.002023533904518793,2.0489496633610207,0.0009875957134054057,253.12625999338925,258.31268964540214,14784.424196097863,14784.72336393406
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,5000,-0.0011625669613674905,-0.02256810716345566,0.05151371149327158,33733.00211193855,33725.389211872476,142460.14573842997,142458.4895438425
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,0.08349720631097632,-1.7926963949238417,-0.0465763229888815,12.85063786348328,12.620264941779897,47986687.78786815,48026755.33157219
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,1000,3.768299609889046,-2.229658344804411,-1.690079387575233,541.4642475022468,529.3914447236806,348193067.76848793,361314025.78286856
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,200,1.6205865638225003,3.933980380456735,0.41194576665233656,41.19302916021552,42.81355484549422,87336134.89183861,88751492.55925764
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,2000,8.040476087462416,-0.24922317444023814,-32.26215260888775,1534.7283833733916,1530.903484577313,618155929.2741712,667858608.950692
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,3000,8.0183365287103,-6.680308538112725,-1.2002943401436943,3590.495998159051,3350.639787433436,859724697.6735848,928660317.1534901
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,4000,13.577965216572387,-11.815680442328915,-1.1491479718705153,6177.983982534031,5448.013137379545,1091605069.4387069,1239822826.0694354
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,50,-0.008936185080353683,-0.2202083706790046,0.040580587617079576,5.222624085645657,5.211123430239968,25826421.53841371,25824113.641585406
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,500,2.0512977952281073,-2.5825484430463996,-0.7942920880153467,177.18342046560718,172.6075727990363,194451615.14885086,198440396.84318468
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,5000,16.05414597190671,1.9248531722104285,8.340452250428399,8689.191382364603,8856.445558327483,1318276891.8457017,1529914988.3765254
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,100,1.185229977711909,0.08556299589663319,13.852132750748465,14.836211018590257,14.84890532521531,3.007640369869114e+17,3.0432878251545683e+17
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,200,1.5267149644049398,-2.234276160482911,-0.6833152460772618,48.797963818605055,47.707682546204886,6.463198018702149e+19,6.5618726300327985e+19
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,50,1.4530139343417656,3.574824188610955,0.40645745292060176,5.802788500743918,6.0102279876824465,1302651618260598.5,1321579327789853.5
current-to-best1bin,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,500,1.3401226459681497,-3.5335492977849237,-0.3792568132014551,177.18730695554987,170.92630611485802,7.947977905345289e+22,8.054490557151366e+22
rand1bin,SMCO_vs_SMCO_EVO,Ackley,100,2.844973042764799,-1.120302678015544,-2.5394682156828026,18.817249591850366,18.606439440743998,21.535213676492056,22.147884700290053
rand1bin,SMCO_vs_SMCO_EVO,Ackley,1000,3.5648542158732393,1.928523113312839,1.8484892357600484,1058.9075763785745,1079.3288537376561,21.356747941768013,22.11808487114355
rand1bin,SMCO_vs_SMCO_EVO,Ackley,200,3.2760447484319193,-2.9150428142193823,-1.123841040156115,58.8158492954215,57.101342106913215,21.418222373910474,22.11989292319844
rand1bin,SMCO_vs_SMCO_EVO,Ackley,2000,3.2859737795873087,2.1808802241323506,1.5067190500544856,4463.813514796396,4561.163940982738,21.412231167680464,22.115831469475065
rand1bin,SMCO_vs_SMCO_EVO,Ackley,3000,2.5727934117010407,4.262610883196071,0.6035721960555736,8537.732098482084,8901.662396090105,21.532214189963604,22.086193578036344
rand1bin,SMCO_vs_SMCO_EVO,Ackley,4000,2.0311740637375495,4.047318740553255,0.501856709081404,16390.18813981244,17053.551296007005,21.664995317854874,22.105049083661097
rand1bin,SMCO_vs_SMCO_EVO,Ackley,50,2.42527185565181,12.144588071557132,0.19969980384364333,5.876476215990261,6.590150045545306,21.6369962777482,22.161752258880856
rand1bin,SMCO_vs_SMCO_EVO,Ackley,500,3.4688580475500728,2.2402918374522236,1.5483956105893055,272.31560326134786,278.4162674933206,21.367733334983292,22.1089496723529
rand1bin,SMCO_vs_SMCO_EVO,Ackley,5000,1.910094387558365,-0.7860317545660023,-2.4300473568183003,31540.936865891446,31293.015086437925,21.697044955860562,22.11147899382847
rand1bin,SMCO_vs_SMCO_EVO,Griewank,100,0.011695105954771079,12.470230875063287,0.0009378419751760791,10.92264684868666,12.284726128385712,8740.096300027286,8741.118463550123
rand1bin,SMCO_vs_SMCO_EVO,Griewank,200,-0.011739384912800544,-4.090417010644385,0.0028699726414816505,42.70115409011487,40.95449881947134,17226.59242376168,17224.570127769693
rand1bin,SMCO_vs_SMCO_EVO,Griewank,50,-0.005292701921421372,11.573014995512029,-0.00045733129383085234,4.1383900217129845,4.617326519498602,4400.892005055723,4400.659078960011
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,100,-0.21398760849316156,-3.663450666631486,0.05841148904836256,9.325251268052186,8.983625288307667,3268.5282256722076,3261.5339802891676
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,1000,0.0011006072815284572,10.47990594515167,0.00010502072130118995,775.7262830199209,857.0216678722296,29109.966169755517,29110.28655616283
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,200,-0.0012702871257917283,5.568651214013821,-0.00022811396817149906,34.0445746810874,35.94039830237161,6337.698098507451,6337.617591544434
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,2000,0.00420275137817453,2.1414569588647234,0.0019625663550121436,3449.3495695973593,3523.2159059910723,57881.35493030282,57883.78753974486
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,3000,0.007297454801431467,1.7716060803638782,0.0041191181732299145,6320.204543811968,6432.1736718015745,86021.13959544411,86027.41694922576
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,4000,0.005716570369073786,-0.2217081226492441,-0.02578421710835445,12580.614475333947,12552.722231162945,114310.4567734591,114316.99141115976
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,50,0.10774852319366873,-13.379987386026885,-0.008052961492788379,3.662649253837299,3.1725872456794604,1711.627471922306,1713.4717252458795
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,500,-0.001839197339917592,0.4213922332325021,-0.004364573418473092,186.70256647779607,187.48931659217925,14779.85184274863,14779.580012106695
rand1bin,SMCO_vs_SMCO_EVO,Rastrigin,5000,-0.018797457354756228,8.034649959633391,-0.00233954900950208,23849.13825379545,25765.333030876936,142458.32504618834,142431.5465032895
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,100,0.010865619537083282,7.447832802139668,0.0014588968127697132,10.067970290360972,10.817815884156152,54630111.708190724,54636047.60828162
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,1000,0.009161317537176791,-3.1889952976305813,-0.002872791171559154,414.25213190959767,401.04165090266616,463389064.8849098,463431517.42857647
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,200,0.007393445079980654,2.5556175441132427,0.002893017031054253,32.50130084217526,33.33190978856292,103124528.56873001,103132153.02411373
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,2000,-0.02344974426545639,-1.200956009220074,0.019525897772629613,1324.5888461563736,1308.6811168109998,869247612.9724323,869043776.6301566
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,3000,-0.019211183082322083,-2.4946897914662975,0.0077008304391346285,2694.017515882966,2626.81013593392,1239722873.845387,1239484708.4143791
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,4000,0.010114430581560441,5.984505926370838,0.0016901028599522329,4568.723524397472,4842.139054474537,1601610810.9908462,1601772804.8045106
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,50,0.8549776856996988,9.189813309951493,0.09303537045457257,3.8413570630946197,4.194370605761651,28590556.089247294,28834998.964027815
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,500,-0.02009728398265111,1.5960355103305746,-0.012592003030363976,132.61218662327155,134.72872421280482,243714058.24041504,243665078.33402482
rand1bin,SMCO_vs_SMCO_EVO,Rosenbrock,5000,-0.0071447473376543055,-0.9372889015362371,0.007622780261180845,6483.19501392846,6422.428746597958,1953961917.8469486,1953822312.2048445
rand1bin,SMCO_vs_SMCO_EVO,Zakharov,100,0.10731660376718617,4.884934115755542,0.02196889481498928,11.07792018908076,11.619069291713338,3.726719113127506e+17,3.730718501511657e+17
rand1bin,SMCO_vs_SMCO_EVO,Zakharov,200,0.25443655638511625,-4.973516943762965,-0.051158276781220625,37.87391998989042,35.99025416192599,8.905104024024446e+19,8.927761864045686e+19
rand1bin,SMCO_vs_SMCO_EVO,Zakharov,50,0.18420815671189272,-13.380000074834541,-0.013767425686219264,4.251846382091753,3.682949332986027,1544460382804846.5,1547305404807156.8
rand1bin,SMCO_vs_SMCO_EVO,Zakharov,500,-0.013198038966717342,-4.376255886258522,0.0030158288979763017,134.71859790678135,128.8229673360009,1.2530257290868337e+23,1.2528603542628458e+23
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,100,0.7138019949808899,9.994392565474731,0.07142024793449611,16.57804810871991,18.234923316398636,22.038464384055782,22.195775382492325
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,1000,1.0421135556771681,-2.095688233185559,-0.4972655470289583,1093.9768464213703,1071.0505023771432,21.949291370787886,22.178027911537946
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,200,1.011820760503889,-6.7574115121011635,-0.14973496266905184,60.95491676905658,56.83594220611267,21.953281028416217,22.175408883473494
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,2000,1.2667892911227419,-1.3153698796643534,-0.9630669750823183,4498.218273136765,4439.050064850366,21.90054567102072,22.177979438278655
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,3000,2.8424174494603194,2.400672737972073,1.1840087174320155,8304.654679890606,8504.022260773461,21.563667434577347,22.176596880481366
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,4000,2.071011294320286,1.8427018628563754,1.1238992785897592,16156.887456911965,16454.61072306009,21.696596470859426,22.14593543425402
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,50,0.5760318959058635,6.667067365499792,0.08639959135356384,6.060857681941707,6.46493914652383,22.073093951668508,22.200242013243386
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,500,0.9891338503682231,-1.206316938086227,-0.8199618351852407,280.7420457147993,277.3554068650119,21.94761009790387,22.16470133872907
rand1bin,SMCO_R_vs_SMCO_R_EVO,Ackley,5000,1.9664788165617164,-3.374487599110472,-0.5827488644735538,31057.986403884017,30009.938504151534,21.72570270016472,22.152934041512637
rand1bin,SMCO_R_vs_SMCO_R_EVO,Griewank,100,0.03409630310091153,-10.901114450615333,-0.003127781407614421,13.233865189195301,11.79122639868098,8565.920689918474,8568.841352200292
rand1bin,SMCO_R_vs_SMCO_R_EVO,Griewank,200,-0.05012563722663749,-5.419995159629479,0.009248280810284741,43.81236174842343,41.43773386233952,16732.05754060517,16723.670490141812
rand1bin,SMCO_R_vs_SMCO_R_EVO,Griewank,50,-0.020986600274819973,10.911740052084134,-0.0019233046401991173,4.317913759616204,4.789073284738697,4332.107673411131,4331.198511290238
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,100,0.020493003032304977,-7.097903646051437,-0.0028871909304806122,10.746444091309483,9.983671844331548,3268.9392456568066,3269.6091494755433
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,1000,1.577844360232675e-05,8.826813432147786,1.7875582987696001e-06,706.4932845021133,768.8541286357679,29138.032302071668,29138.03689959966
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,200,7.050390776210652e-05,-0.9404360155945164,-7.496938291706745e-05,34.92754536271095,34.599074146756905,6344.19993499377,6344.20440790264
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,2000,0.026432254579716274,6.330757747170991,0.004175211820658907,3405.6374730356815,3621.2401312004463,57929.57599256033,57944.88808556363
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,3000,0.030126079124885238,2.158581608049819,0.01395642352021279,6384.085688036517,6521.891387540614,86068.11548491748,86094.04443348976
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,4000,0.012324670975739058,1.1275119377644032,0.010930856306653433,12293.032452665968,12431.637861083029,114374.76422763668,114388.86054100702
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,50,0.046797522164602375,10.5047716044045,0.0044548824026769745,3.1474218233604914,3.4780512973316946,1711.4007428417153,1712.2016359836718
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,500,0.00013920657401323276,4.7922474535624735,2.9048285874668058e-05,180.54454214372672,189.1966833671555,14794.53924205436,14794.55983702558
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rastrigin,5000,0.01942515201609496,6.493182594587919,0.0029916226339123534,22956.828404615517,24447.457190853427,142512.25069086358,142539.93391220184
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,100,0.15722194658273506,-5.8560208834074,-0.02684791426004162,10.489747284616653,9.875465493012841,52616803.95826252,52699529.12167532
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,1000,-0.005113040098446507,1.8790151390722727,-0.0027211276759435644,409.3819974703714,417.07434717947615,422712947.97426564,422691334.4917344
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,200,-0.033319012392257104,-5.699975023185448,0.005845466384804731,30.419873942108826,28.685948725324124,98101461.91474606,98068775.4764937
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,2000,0.7253381027277197,1.8978628289636807,0.38218679014003726,1319.460764542998,1344.5023199360196,775822748.1332974,781450086.1351376
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,3000,0.22869908594826588,-2.9592802708633994,-0.07728199596368095,2681.9620459085563,2602.59527221194,1094303115.940483,1096805777.1641424
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,4000,4.236220401262266,0.31621247748411696,13.39675282571684,4446.105627567973,4460.164768324466,1399385030.0219135,1458666064.155912
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,50,0.8420574955092965,6.8182274870520185,0.12350093878627318,4.2634079133044,4.554096763534472,27764812.00991679,27998607.69056036
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,500,0.05496476376915144,2.9731603820985253,0.01848698243797936,131.27344506513327,135.1764151260257,226905423.5312902,227030141.56131357
rand1bin,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,5000,3.765975358533877,-0.8430081548741135,-4.467305964669168,6885.065866131918,6827.0241994119715,1699574361.5793362,1763579913.2363734
rand1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,100,0.3167015579398863,-4.734888577449695,-0.06688680266906472,11.609718412502358,11.06001118151471,3.5073620183415974e+17,3.518469888496277e+17
rand1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,200,0.2736377615736397,3.388985474821987,0.08074326774387049,36.71983801007737,37.96426798661705,8.126408086905997e+19,8.148645008091346e+19
rand1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,50,0.4950790809954921,13.967148233038703,0.0354459674040262,3.864118657459039,4.403825838246848,1472185536847872.8,1479474019474247.8
rand1bin,SMCO_R_vs_SMCO_R_EVO,Zakharov,500,0.35142800699040583,-4.671968268841097,-0.07522054662361377,129.81012995718046,123.7454418758396,1.0966824087560668e+23,1.1005364578881726e+23
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,100,0.7703154792631047,-7.690310023252486,-0.10016702537790705,17.55463313111104,16.204627419884005,22.034128689829082,22.203860993847588
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,1000,1.1470687721083193,9.070615364076092,0.12645986254154837,1026.8691752346233,1120.0125284124165,21.941297712620617,22.192979486877405
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,200,1.024946609326465,-5.85838798614632,-0.1749536923382708,56.91791501929983,53.5834427238442,21.972329805821822,22.19753445515662
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,2000,1.2163490571010067,-1.0555656591606997,-1.1523196558593514,4450.133293101564,4403.159214272707,21.921569244123116,22.188212044925752
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,3000,1.2227563027801387,1.8645992338189699,0.6557743243709032,8299.563031643047,8454.316620341386,21.90992625267647,22.177831256865552
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,4000,1.239600186934489,3.0976880572137757,0.40016946963002176,15870.073428833042,16361.67879810906,21.90941466516003,22.181003810305604
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,50,0.6421905569109168,29.84066520670638,0.021520651515723955,5.717214672046248,7.423269561480265,22.06999457051177,22.21172599155435
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,500,1.077011103555292,-3.2137312207400965,-0.33512793372535526,289.36647410281,280.0670133822132,21.947773314504367,22.184153270084725
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Ackley,5000,1.2427203625108387,1.3694642937188746,0.9074499920959209,29562.761486400967,29967.612949194503,21.912597619812423,22.184909932388898
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Griewank,100,0.034373633613116746,-2.8276875231380525,-0.012156093391454473,12.351762724015861,12.002493470581248,8146.543018494601,8149.343281343913
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,-0.020329798312946287,7.957726589409761,-0.0025547244033241137,41.289377100626005,44.575072840764186,15582.821648537065,15579.653692324451
rand1bin,SMCO_BR_vs_SMCO_BR_EVO,Griewank,50,-0.03470239749089953,8.547739759934252,-0.0040598331799430514,4.691493713192176,5.092510386649519,4161.670565996321,4160.226366534247
