strategy,func,dim,algo,rank,mean_fopt,total_methods
sobol,Rastrigin,2000,SMCO_EVO,7,57882.646100563295,11
sobol,Rastrigin,2000,SMCO,8,57881.35493030283,11
sobol,Rastrigin,2000,SA,9,57849.4274515718,11
sobol,Rastrigin,2000,GA,10,39985.96662560166,11
sobol,Rastrigin,2000,DEoptim,11,39049.42474348234,11
sobol,Rastrigin,3000,GenSA,1,121059.87040453288,11
sobol,Rastrigin,3000,PSO,2,87035.34159179099,11
sobol,Rastrigin,3000,SA,3,86781.56655992431,11
sobol,Rastrigin,3000,SMCO_R_EVO,4,86092.23625254838,11
sobol,Rastrigin,3000,SMCO_R,5,86068.11548491748,11
sobol,Rastrigin,3000,SMCO_BR,6,86027.36301720096,11
sobol,Rastrigin,3000,SMCO_EVO,7,86027.19083698816,11
sobol,Rastrigin,3000,SMCO_BR_EVO,8,86022.92131761616,11
sobol,Rastrigin,3000,SMCO,9,86021.13959544411,11
sobol,Rastrigin,3000,GA,10,59470.21118374476,11
sobol,Rastrigin,3000,DEoptim,11,57968.501820506805,11
sobol,Rastrigin,4000,GenSA,1,161412.67179774528,11
sobol,Rastrigin,4000,PSO,2,115988.19110691891,11
sobol,Rastrigin,4000,SA,3,115692.09726627979,11
sobol,Rastrigin,4000,SMCO_R_EVO,4,114382.16282779281,11
sobol,Rastrigin,4000,SMCO_R,5,114374.76422763668,11
sobol,Rastrigin,4000,SMCO_BR_EVO,6,114318.86136905075,11
sobol,Rastrigin,4000,SMCO_BR,7,114314.06385418148,11
sobol,Rastrigin,4000,SMCO,8,114310.4567734591,11
sobol,Rastrigin,4000,SMCO_EVO,9,114305.59268591848,11
sobol,Rastrigin,4000,DEoptim,10,77000.13010232343,11
sobol,Rastrigin,4000,GA,11,76768.81248488357,11
sobol,Rastrigin,50,GenSA,1,2017.6645096911586,18
sobol,Rastrigin,50,SA,2,2016.6594088317986,18
sobol,Rastrigin,50,SMCO_BR,3,1713.6892572955312,18
sobol,Rastrigin,50,SMCO_EVO,4,1713.4903609439014,18
sobol,Rastrigin,50,SMCO_BR_EVO,5,1713.224868855566,18
sobol,Rastrigin,50,SMCO_R_EVO,6,1712.199669926243,18
sobol,Rastrigin,50,SMCO,7,1711.627471922306,18
sobol,Rastrigin,50,SMCO_R,8,1711.4007428417149,18
sobol,Rastrigin,50,GA,9,1677.5070480416975,18
sobol,Rastrigin,50,PSO,10,1513.664287450808,18
sobol,Rastrigin,50,SPSA,11,1508.8629762996293,18
sobol,Rastrigin,50,ADAM,12,1497.59990183252,18
sobol,Rastrigin,50,SignGD,13,1495.1169950216295,18
sobol,Rastrigin,50,BOBYQA,14,1488.173470640659,18
sobol,Rastrigin,50,GD,15,1457.8813857491364,18
sobol,Rastrigin,50,optimLBFGS,16,1451.9611968788504,18
sobol,Rastrigin,50,DEoptim,17,1319.7630795275386,18
sobol,Rastrigin,50,optimNM,18,1237.6187289093946,18
sobol,Rastrigin,500,SA,1,20176.645096911565,11
sobol,Rastrigin,500,GenSA,2,20176.64509689113,11
sobol,Rastrigin,500,SMCO_R,3,14794.53924205436,11
sobol,Rastrigin,500,SMCO_R_EVO,4,14794.522483959812,11
sobol,Rastrigin,500,SMCO_BR,5,14784.424196097865,11
sobol,Rastrigin,500,SMCO_BR_EVO,6,14783.661394713059,11
sobol,Rastrigin,500,SMCO_EVO,7,14779.988411030416,11
sobol,Rastrigin,500,SMCO,8,14779.85184274863,11
sobol,Rastrigin,500,PSO,9,14588.071204041513,11
sobol,Rastrigin,500,GA,10,11268.411567350693,11
sobol,Rastrigin,500,DEoptim,11,10307.579740862078,11
sobol,Rastrigin,5000,GenSA,1,201766.21261094167,11
sobol,Rastrigin,5000,PSO,2,144957.97011654064,11
sobol,Rastrigin,5000,SA,3,144455.59698672255,11
sobol,Rastrigin,5000,SMCO_R_EVO,4,142537.52309274464,11
sobol,Rastrigin,5000,SMCO_R,5,142512.25069086358,11
sobol,Rastrigin,5000,SMCO_BR_EVO,6,142460.96411804718,11
sobol,Rastrigin,5000,SMCO_BR,7,142460.14573842997,11
sobol,Rastrigin,5000,SMCO,8,142458.32504618834,11
sobol,Rastrigin,5000,SMCO_EVO,9,142433.69305262546,11
sobol,Rastrigin,5000,DEoptim,10,95772.36984367606,11
sobol,Rastrigin,5000,GA,11,94743.88053801833,11
sobol,Rosenbrock,100,GenSA,1,80490519.0,18
sobol,Rosenbrock,100,SPSA,2,62819103.0,18
sobol,Rosenbrock,100,PSO,3,58428327.0,18
sobol,Rosenbrock,100,optimLBFGS,4,58029237.0,18
sobol,Rosenbrock,100,GD,5,57996234.0,18
sobol,Rosenbrock,100,BOBYQA,6,56224390.06931541,18
sobol,Rosenbrock,100,SMCO_EVO,7,54642365.27886496,18
sobol,Rosenbrock,100,SMCO,8,54630111.708190724,18
sobol,Rosenbrock,100,SignGD,9,53284748.33492387,18
sobol,Rosenbrock,100,SA,10,52882416.0,18
sobol,Rosenbrock,100,SMCO_R,11,52616803.95826252,18
sobol,Rosenbrock,100,SMCO_R_EVO,12,52599687.935977176,18
sobol,Rosenbrock,100,SMCO_BR,13,47986687.78786815,18
sobol,Rosenbrock,100,SMCO_BR_EVO,14,47962537.3003713,18
sobol,Rosenbrock,100,ADAM,15,45450527.51475112,18
sobol,Rosenbrock,100,GA,16,45144330.78568907,18
sobol,Rosenbrock,100,DEoptim,17,28044571.62015562,18
sobol,Rosenbrock,100,optimNM,18,16771626.491926236,18
sobol,Rosenbrock,1000,GenSA,1,809563419.0,11
sobol,Rosenbrock,1000,SA,2,542589309.0,11
sobol,Rosenbrock,1000,PSO,3,532788129.0,11
sobol,Rosenbrock,1000,SMCO_EVO,4,463390623.2464468,11
sobol,Rosenbrock,1000,SMCO,5,463389064.8849098,11
sobol,Rosenbrock,1000,SMCO_R,6,422712947.9742656,11
sobol,Rosenbrock,1000,SMCO_R_EVO,7,422669231.59769547,11
sobol,Rosenbrock,1000,SMCO_BR,8,348193067.76848793,11
sobol,Rosenbrock,1000,SMCO_BR_EVO,9,348019751.24023837,11
sobol,Rosenbrock,1000,GA,10,228741053.82543468,11
sobol,Rosenbrock,1000,DEoptim,11,160936607.22145408,11
sobol,Rosenbrock,200,GenSA,1,161498619.0,18
sobol,Rosenbrock,200,SPSA,2,120061597.5,18
sobol,Rosenbrock,200,PSO,3,114019960.5,18
sobol,Rosenbrock,200,optimLBFGS,4,113682352.5,18
sobol,Rosenbrock,200,GD,5,113610348.0,18
sobol,Rosenbrock,200,SA,6,108594778.5,18
sobol,Rosenbrock,200,SMCO_EVO,7,103161790.56746575,18
sobol,Rosenbrock,200,SMCO,8,103124528.56873003,18
sobol,Rosenbrock,200,SignGD,9,102750654.84401383,18
sobol,Rosenbrock,200,SMCO_R,10,98101461.91474606,18
sobol,Rosenbrock,200,SMCO_R_EVO,11,98056452.77600032,18
sobol,Rosenbrock,200,BOBYQA,12,92167514.63310555,18
sobol,Rosenbrock,200,ADAM,13,88888122.33250095,18
sobol,Rosenbrock,200,SMCO_BR,14,87336134.89183861,18
sobol,Rosenbrock,200,SMCO_BR_EVO,15,87256989.45341036,18
sobol,Rosenbrock,200,GA,16,77429598.63905175,18
sobol,Rosenbrock,200,DEoptim,17,45125424.911773615,18
sobol,Rosenbrock,200,optimNM,18,31865156.694394954,18
sobol,Rosenbrock,2000,GenSA,1,1619644419.0,11
sobol,Rosenbrock,2000,SA,2,1082940579.0,11
sobol,Rosenbrock,2000,PSO,3,1038838524.0,11
sobol,Rosenbrock,2000,SMCO,4,869247612.9724323,11
sobol,Rosenbrock,2000,SMCO_EVO,5,869118998.1604986,11
sobol,Rosenbrock,2000,SMCO_R_EVO,6,776076535.7725593,11
sobol,Rosenbrock,2000,SMCO_R,7,775822748.1332974,11
sobol,Rosenbrock,2000,SMCO_BR_EVO,8,618377998.3766528,11
sobol,Rosenbrock,2000,SMCO_BR,9,618155929.2741712,11
sobol,Rosenbrock,2000,GA,10,378960173.9105427,11
sobol,Rosenbrock,2000,DEoptim,11,298880966.55981404,11
sobol,Rosenbrock,3000,GenSA,1,2429725419.0,11
sobol,Rosenbrock,3000,SA,2,1590726046.5,11
sobol,Rosenbrock,3000,PSO,3,1567742184.0,11
sobol,Rosenbrock,3000,SMCO,4,1239722873.845387,11
sobol,Rosenbrock,3000,SMCO_EVO,5,1239270944.6241322,11
sobol,Rosenbrock,3000,SMCO_R,6,1094303115.940483,11
sobol,Rosenbrock,3000,SMCO_R_EVO,7,1094196173.155689,11
sobol,Rosenbrock,3000,SMCO_BR_EVO,8,860040440.1750121,11
sobol,Rosenbrock,3000,SMCO_BR,9,859724697.6735848,11
sobol,Rosenbrock,3000,GA,10,558462340.9012433,11
sobol,Rosenbrock,3000,DEoptim,11,435025937.7010499,11
sobol,Rosenbrock,4000,GenSA,1,3239806419.0,11
sobol,Rosenbrock,4000,SA,2,2174326321.5,11
sobol,Rosenbrock,4000,PSO,3,2080429884.0,11
sobol,Rosenbrock,4000,SMCO_EVO,4,1601691257.611319,11
sobol,Rosenbrock,4000,SMCO,5,1601610810.9908462,11
sobol,Rosenbrock,4000,SMCO_R_EVO,6,1399514464.6951823,11
sobol,Rosenbrock,4000,SMCO_R,7,1399385030.0219135,11
sobol,Rosenbrock,4000,SMCO_BR,8,1091605069.4387069,11
sobol,Rosenbrock,4000,SMCO_BR_EVO,9,1091360785.0485091,11
sobol,Rosenbrock,4000,GA,10,681387818.6390367,11
sobol,Rosenbrock,4000,DEoptim,11,570759716.329524,11
sobol,Rosenbrock,50,GenSA,1,39986469.0,18
sobol,Rosenbrock,50,SPSA,2,33023281.5,18
sobol,Rosenbrock,50,PSO,3,30841751.25,18
sobol,Rosenbrock,50,BOBYQA,4,30632859.930696595,18
sobol,Rosenbrock,50,optimLBFGS,5,29931543.0,18
sobol,Rosenbrock,50,GD,6,29870788.5,18
sobol,Rosenbrock,50,SMCO,7,28590556.089247294,18
sobol,Rosenbrock,50,SMCO_EVO,8,28580814.58439665,18
sobol,Rosenbrock,50,SMCO_R,9,27764812.00991679,18
sobol,Rosenbrock,50,SMCO_R_EVO,10,27724937.108590335,18
sobol,Rosenbrock,50,SA,11,27331490.25,18
sobol,Rosenbrock,50,SignGD,12,27047836.990695994,18
sobol,Rosenbrock,50,GA,13,26248513.511948694,18
sobol,Rosenbrock,50,SMCO_BR,14,25826421.53841371,18
sobol,Rosenbrock,50,SMCO_BR_EVO,15,25777195.216914784,18
sobol,Rosenbrock,50,ADAM,16,23710820.008628882,18
sobol,Rosenbrock,50,DEoptim,17,19070985.766802933,18
sobol,Rosenbrock,50,optimNM,18,10613361.000867847,18
sobol,Rosenbrock,500,GenSA,1,404522919.0,11
sobol,Rosenbrock,500,PSO,2,275462037.0,11
sobol,Rosenbrock,500,SA,3,269683542.0,11
sobol,Rosenbrock,500,SMCO,4,243714058.24041504,11
sobol,Rosenbrock,500,SMCO_EVO,5,243643057.98942876,11
sobol,Rosenbrock,500,SMCO_R_EVO,6,226988996.31012806,11
sobol,Rosenbrock,500,SMCO_R,7,226905423.53129023,11
sobol,Rosenbrock,500,SMCO_BR,8,194451615.14885086,11
sobol,Rosenbrock,500,SMCO_BR_EVO,9,194307656.8873442,11
sobol,Rosenbrock,500,GA,10,148048142.29008248,11
sobol,Rosenbrock,500,DEoptim,11,90626987.21461594,11
sobol,Rosenbrock,5000,GenSA,1,4049887419.0,11
sobol,Rosenbrock,5000,SA,2,2720911801.5,11
sobol,Rosenbrock,5000,PSO,3,2607259441.5,11
sobol,Rosenbrock,5000,SMCO_EVO,4,1954076967.4365642,11
sobol,Rosenbrock,5000,SMCO,5,1953961917.8469486,11
sobol,Rosenbrock,5000,SMCO_R_EVO,6,1699732400.7509954,11
sobol,Rosenbrock,5000,SMCO_R,7,1699574361.5793362,11
sobol,Rosenbrock,5000,SMCO_BR_EVO,8,1318443378.4286544,11
sobol,Rosenbrock,5000,SMCO_BR,9,1318276891.8457017,11
sobol,Rosenbrock,5000,GA,10,863871393.4097354,11
sobol,Rosenbrock,5000,DEoptim,11,703836218.4663241,11
sobol,Zakharov,100,GD,1,4.064859420438224e+17,18
sobol,Zakharov,100,SignGD,2,4.064859420438224e+17,18
sobol,Zakharov,100,optimLBFGS,3,4.064859420438224e+17,18
sobol,Zakharov,100,GenSA,4,4.064859420438224e+17,18
sobol,Zakharov,100,SA,5,4.064859420438224e+17,18
sobol,Zakharov,100,BOBYQA,6,3.7367845082410195e+17,18
sobol,Zakharov,100,SMCO,7,3.726719113127506e+17,18
sobol,Zakharov,100,SMCO_EVO,8,3.726256176222943e+17,18
sobol,Zakharov,100,SMCO_R,9,3.5073620183415974e+17,18
sobol,Zakharov,100,SMCO_R_EVO,10,3.5052787329684006e+17,18
sobol,Zakharov,100,GA,11,3.259341240180298e+17,18
sobol,Zakharov,100,SMCO_BR_EVO,12,3.008164305279717e+17,18
sobol,Zakharov,100,SMCO_BR,13,3.007640369869114e+17,18
sobol,Zakharov,100,DEoptim,14,1.564472855667245e+17,18
sobol,Zakharov,100,PSO,15,1.3786539842246278e+17,18
sobol,Zakharov,100,ADAM,16,8.880945320640266e+16,18
sobol,Zakharov,100,SPSA,17,4.0491194738154456e+16,18
sobol,Zakharov,100,optimNM,18,5127426016704594.0,18
sobol,Zakharov,200,GD,1,1.020150500726003e+20,18
sobol,Zakharov,200,SignGD,2,1.020150500726003e+20,18
sobol,Zakharov,200,optimLBFGS,3,1.020150500726003e+20,18
sobol,Zakharov,200,GenSA,4,1.020150500726003e+20,18
sobol,Zakharov,200,SA,5,1.020150500726003e+20,18
sobol,Zakharov,200,SMCO_EVO,6,8.907148913005378e+19,18
sobol,Zakharov,200,SMCO,7,8.905104024024446e+19,18
sobol,Zakharov,200,BOBYQA,8,8.530510366187115e+19,18
sobol,Zakharov,200,SMCO_R,9,8.126408086905997e+19,18
sobol,Zakharov,200,SMCO_R_EVO,10,8.123722670750595e+19,18
sobol,Zakharov,200,GA,11,6.714015930255444e+19,18
sobol,Zakharov,200,SMCO_BR_EVO,12,6.463244383320888e+19,18
sobol,Zakharov,200,SMCO_BR,13,6.463198018702149e+19,18
sobol,Zakharov,200,ADAM,14,2.076356603334561e+19,18
sobol,Zakharov,200,DEoptim,15,2.0586170592747446e+19,18
sobol,Zakharov,200,PSO,16,1.881315786450292e+19,18
sobol,Zakharov,200,SPSA,17,5.61846952147701e+18,18
sobol,Zakharov,200,optimNM,18,8.155673609713709e+17,18
sobol,Zakharov,50,GD,1,1651660441036249.5,18
sobol,Zakharov,50,SignGD,2,1651660441036249.5,18
sobol,Zakharov,50,optimLBFGS,3,1651660441036249.5,18
sobol,Zakharov,50,GenSA,4,1651660441036249.5,18
sobol,Zakharov,50,SA,5,1651660441036249.5,18
sobol,Zakharov,50,SMCO,6,1544460382804846.5,18
sobol,Zakharov,50,SMCO_EVO,7,1542792371747627.8,18
sobol,Zakharov,50,GA,8,1512953031732195.8,18
sobol,Zakharov,50,SMCO_R_EVO,9,1472665333633579.2,18
sobol,Zakharov,50,SMCO_R,10,1472185536847872.8,18
sobol,Zakharov,50,SMCO_BR_EVO,11,1302917253201241.0,18
sobol,Zakharov,50,SMCO_BR,12,1302651618260598.5,18
sobol,Zakharov,50,BOBYQA,13,1150165582894668.5,18
sobol,Zakharov,50,DEoptim,14,1104786159318461.4,18
sobol,Zakharov,50,PSO,15,853915058111519.9,18
sobol,Zakharov,50,ADAM,16,398995567428997.3,18
sobol,Zakharov,50,SPSA,17,371549039166977.9,18
sobol,Zakharov,50,optimNM,18,32231142211511.2,18
sobol,Zakharov,500,GenSA,1,1.538122607450211e+23,11
sobol,Zakharov,500,SA,2,1.538122607450211e+23,11
sobol,Zakharov,500,SMCO,3,1.2530257290868337e+23,11
sobol,Zakharov,500,SMCO_EVO,4,1.252906110152591e+23,11
sobol,Zakharov,500,SMCO_R_EVO,5,1.0970032264928559e+23,11
sobol,Zakharov,500,SMCO_R,6,1.0966824087560668e+23,11
sobol,Zakharov,500,SMCO_BR_EVO,7,7.951359634206635e+22,11
sobol,Zakharov,500,SMCO_BR,8,7.947977905345289e+22,11
sobol,Zakharov,500,GA,9,6.343866956064009e+22,11
sobol,Zakharov,500,DEoptim,10,1.2943695526983188e+22,11
sobol,Zakharov,500,PSO,11,1.2531567661324549e+22,11
