source,pair,func,dim,rep,base_algo,evo_algo,base_fopt,evo_fopt,winner,rel_improvement_pct,base_time,evo_time,time_ratio
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,11,SMCO_R,SMCO_R_EVO,22.061950754031542,22.195886296202733,evo,0.6070883924292856,9.234977319953032,10.143150398973376,1.098340585748722
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,12,SMCO_R,SMCO_R_EVO,22.06658828553935,22.126673800850433,evo,0.2722918220686552,9.806778909056447,9.60215720301494,0.9791346671583937
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,13,SMCO_R,SMCO_R_EVO,22.049149208917243,22.133109719319872,evo,0.3807879823711019,9.22507297899574,10.032645355910063,1.0875410285374496
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,14,SMCO_R,SMCO_R_EVO,22.054791590488968,22.19429040652339,evo,0.6325102436904468,9.364141999045387,9.627905591041781,1.028167406263519
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,15,SMCO_R,SMCO_R_EVO,22.05790306253773,22.15073266027654,evo,0.4208450707015198,9.460381415905431,9.890828864066862,1.045500009908452
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,16,SMCO_R,SMCO_R_EVO,22.022884133086663,22.170392910519052,evo,0.6697977274047189,9.587783886003308,9.259386530029587,0.9657483564629434
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,17,SMCO_R,SMCO_R_EVO,22.004739575030246,22.203444574792716,evo,0.9030100042081336,10.340588215040043,9.835825631045736,0.9511862793975157
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,18,SMCO_R,SMCO_R_EVO,22.063829235654662,22.130305156681725,evo,0.30128913851290823,9.357428206014447,9.3283870969899,0.9968964646711496
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,100,19,SMCO_R,SMCO_R_EVO,22.048526904002244,22.134102471921,evo,0.38812374310241254,9.926356985000893,9.65532392298337,0.9726956160828123
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,200,0,SMCO_R,SMCO_R_EVO,21.938217647536675,22.158704123278046,evo,1.0050336781398839,32.36893075692933,32.42341894109268,1.0016833482876688
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,200,1,SMCO_R,SMCO_R_EVO,21.978433425391323,22.14763642329788,evo,0.7698592280516157,32.81912240199745,31.33075225201901,0.9546493007415746
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,200,2,SMCO_R,SMCO_R_EVO,21.942062261727152,22.093001221821478,evo,0.687897784145859,32.24389363697264,31.549916104995646,0.9784772416200616
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,200,3,SMCO_R,SMCO_R_EVO,21.956397255229433,22.063549648699624,evo,0.4880235688242064,32.42036997596733,32.10784775298089,0.9903603128768083
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,200,4,SMCO_R,SMCO_R_EVO,21.975020234344502,22.150248153668766,evo,0.7973959407345738,31.617513402015902,32.51013005501591,1.028231715810488
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,200,5,SMCO_R,SMCO_R_EVO,21.911286666994165,22.09925989865475,evo,0.8578831289891197,30.627579658990726,31.905171638005413,1.0417137754024142
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,200,6,SMCO_R,SMCO_R_EVO,21.972564478642003,22.07939851288414,evo,0.48621559102026135,31.39245334593579,31.187757252017036,0.9934794489725584
