source,pair,func,dim,rep,base_algo,evo_algo,base_fopt,evo_fopt,winner,rel_improvement_pct,base_time,evo_time,time_ratio
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,200,0,SMCO_BR,SMCO_BR_EVO,88375160.1479097,88040028.21934268,base,-0.3792150735638003,36.63846824597567,34.18108500097878,0.932928876051831
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,200,1,SMCO_BR,SMCO_BR_EVO,86650191.0910512,88006335.08008736,evo,1.5650790517139592,37.70520682097413,33.8520280419616,0.8978077803071715
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,200,2,SMCO_BR,SMCO_BR_EVO,85050965.06382671,85313134.93983847,evo,0.308250324749417,32.953839317080565,33.33608974004164,1.0115995717307193
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,200,3,SMCO_BR,SMCO_BR_EVO,87394800.34417126,87426985.78073716,evo,0.036827633267832505,34.166548265959136,33.54136744409334,0.9817019613161018
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,200,4,SMCO_BR,SMCO_BR_EVO,89116454.88928476,89226049.65350494,evo,0.1229792683700613,33.23369755700696,34.1062828990398,1.0262560414933084
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,200,5,SMCO_BR,SMCO_BR_EVO,92184480.18170154,92366690.50635457,evo,0.19765835235375975,32.60664507409092,33.295424162992276,1.0211238870891584
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,200,6,SMCO_BR,SMCO_BR_EVO,85243556.24526787,85328777.50161898,evo,0.0999738397890271,33.41435335704591,34.15912886697333,1.0222890894212195
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,200,7,SMCO_BR,SMCO_BR_EVO,85273618.25532928,85306337.01911604,evo,0.038369151510371326,33.42229229898658,32.91936501604505,0.9849523402391889
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,200,8,SMCO_BR,SMCO_BR_EVO,86198602.57083035,86007157.12511414,base,-0.2220980851271799,33.67464630003087,34.47787192999385,1.023852533529424
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,200,9,SMCO_BR,SMCO_BR_EVO,90161235.17851202,90198069.86206634,evo,0.040854235727130185,34.48378683091141,34.03477349295281,0.9869790014605906
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,500,0,SMCO_BR,SMCO_BR_EVO,198067721.98537597,198003903.6289773,base,-0.03222047275496196,79.13290485797916,83.26009571494069,1.052155179496679
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,500,1,SMCO_BR,SMCO_BR_EVO,194138907.81764573,194323114.2346361,evo,0.0948838226510444,79.12403857603204,78.44645850802772,0.9914364827655604
