experiment,strategy,func,dim,rep,fopt,time
3,sobol,Griewank,10,32,886.3307599589256,0.25645585102029145
3,sobol,Griewank,10,33,884.8911907673344,0.26132437004707754
3,sobol,Griewank,10,34,888.7450634195964,0.2659302989486605
3,sobol,Griewank,10,35,887.720194027876,0.2605010810075328
3,sobol,Griewank,10,36,885.1928261633294,0.25772092095576227
3,sobol,Griewank,10,37,890.8593788557242,0.2569416150217876
3,sobol,Griewank,10,38,885.9434641718889,0.2554813140304759
3,sobol,Griewank,10,39,890.2279338595599,0.25734290899708867
3,sobol,Griewank,10,40,887.8533683419537,0.25587995490059257
3,sobol,Griewank,10,41,887.0917482728673,0.25530260894447565
3,sobol,Griewank,10,42,884.8186066381627,0.25439530005678535
3,sobol,Griewank,10,43,887.4283651320025,0.2658879910595715
3,sobol,Griewank,10,44,891.7804328079868,0.282189860008657
3,sobol,Griewank,10,45,886.217572548214,0.271251747966744
3,sobol,Griewank,10,46,883.5923798185808,0.28989219199866056
3,sobol,Griewank,10,47,887.0193513655696,0.2749657300300896
3,sobol,Griewank,10,48,888.7829071294999,0.2803078289143741
3,sobol,Griewank,10,49,884.7126960079066,0.2561898739077151
