AE50,AE95,AE99,algo,best_opt,dim,fopt_mean,fopt_sd,label,maximize,n_replications,name,rMSE,time_avg
60.37341482521684,71.9382513556707,77.23516937779483,GD,-7.105427357601002e-15,2,-60.96911886270534,7.707252298391093,table1_Rastrigin_d2_max,True,500,Rastrigin,61.45336760023623,0.0015318109734216705
29.31024551386021,54.12206708454846,63.517729729131155,SignGD,-7.105427357601002e-15,2,-29.637687435029694,13.86074161539193,table1_Rastrigin_d2_max,True,500,Rastrigin,32.712817584379934,0.0023987808122765274
35.36113188425159,61.886374971368255,69.19598395071341,ADAM,-7.105427357601002e-15,2,-35.74900993068549,14.977130136703485,table1_Rastrigin_d2_max,True,500,Rastrigin,38.7538063846861,0.010030696521745994
59.81759342808088,72.9711321114256,80.27467171800001,SPSA,-7.105427357601002e-15,2,-59.75074546723295,8.583435653997645,table1_Rastrigin_d2_max,True,500,Rastrigin,60.36289920788368,0.007577030626009219
9.94956030186632,31.838487585374224,49.74744586910333,optimLBFGS,-7.105427357601002e-15,2,-13.829414644809535,10.917981492483246,table1_Rastrigin_d2_max,True,500,Rastrigin,17.612967513980674,0.0023509207100141792
16.914203178814596,33.8283246482813,49.74744611968659,BOBYQA,-7.105427357601002e-15,2,-17.59076313503848,11.084372674179091,table1_Rastrigin_d2_max,True,500,Rastrigin,20.785873535118903,0.03148277975898236
0.00877095092431368,0.9970609568390068,1.001028213019636,SMCO,-7.105427357601002e-15,2,-0.10937980760818242,0.31264707518599566,table1_Rastrigin_d2_min,False,500,Rastrigin,0.33093298346872946,0.02208734196878504
0.001081024510487083,0.9951287339041273,0.995673243724609,SMCO_R,-7.105427357601002e-15,2,-0.10243995654501702,0.3140760243653804,table1_Rastrigin_d2_min,False,500,Rastrigin,0.3300612159584101,0.021990295763127506
0.001081024510487083,0.9951287339041273,0.995673243724609,SMCO_BR,-7.105427357601002e-15,2,-0.10243954539771283,0.31407615798925903,table1_Rastrigin_d2_min,False,500,Rastrigin,0.33006121525036536,0.04419525700085796
60.37341482521684,71.9382513556707,77.23516937779483,GD,-7.105427357601002e-15,2,-60.96911886270534,7.707252298391093,table1_Rastrigin_d2_min,False,500,Rastrigin,61.45336760023623,0.0015097631237003953
29.31024551386021,54.12206708454846,63.517729729131155,SignGD,-7.105427357601002e-15,2,-29.637687435029694,13.86074161539193,table1_Rastrigin_d2_min,False,500,Rastrigin,32.712817584379934,0.0023777569469530134
35.36113188425159,61.886374971368255,69.19598395071341,ADAM,-7.105427357601002e-15,2,-35.74900993068549,14.977130136703485,table1_Rastrigin_d2_min,False,500,Rastrigin,38.7538063846861,0.009944499903940595
59.636209614468086,72.36183434970337,80.40013811528684,SPSA,-7.105427357601002e-15,2,-59.61709512718751,8.50037627398566,table1_Rastrigin_d2_min,False,500,Rastrigin,60.218850166786346,0.007504304058384151
9.94956030186632,31.838487585374224,49.74744586910333,optimLBFGS,-7.105427357601002e-15,2,-13.829414644809535,10.917981492483246,table1_Rastrigin_d2_min,False,500,Rastrigin,17.612967513980674,0.0023303265428403393
16.914203178814596,33.8283246482813,49.74744611968659,BOBYQA,-7.105427357601002e-15,2,-17.59076313503848,11.084372674179091,table1_Rastrigin_d2_min,False,500,Rastrigin,20.785873535118903,0.03128294690896291
