strategy,start_fraction,n_starts,algo,func,dim,rep,fopt,time,iterations,seed
rand1bin,3/4,41,SMCO_BR_EVO,Rosenbrock,3000,0,991927462.296625,2843.4870776210446,191,832555659
rand1bin,4/5,44,SMCO_R_EVO,Rosenbrock,3000,0,1158232853.9113047,2749.0875237090513,344,832555659
rand1bin,4/5,44,SMCO_BR_EVO,Rosenbrock,3000,0,1012885468.5258667,2731.4390712110326,194,832555659
rand1bin,2/3,36,SMCO_EVO,Rosenbrock,3000,1,1340516383.2675643,2030.6692484570667,336,229981575
rand1bin,3/4,41,SMCO_R_EVO,Ackley,3000,0,22.186855748667448,10881.725601894083,341,1182358643
rand1bin,2/3,36,SMCO_BR_EVO,Rosenbrock,3000,1,1067744095.8227693,1866.9480902850628,186,229981575
rand1bin,3/4,41,SMCO_BR_EVO,Ackley,3000,0,22.1829254642435,11171.333146431018,191,1182358643
rand1bin,2/3,36,SMCO_R_EVO,Rosenbrock,3000,1,1214890909.6476023,2228.6654378660023,336,229981575
rand1bin,4/5,44,SMCO_R_EVO,Ackley,3000,0,22.17742556172696,11316.587648947025,344,1182358643
rand1bin,3/4,41,SMCO_EVO,Ackley,3000,0,22.10962736020487,11411.463749893941,341,1182358643
rand1bin,3/4,41,SMCO_EVO,Rosenbrock,3000,1,1312406289.0417783,2240.9272027157713,341,229981575
rand1bin,3/4,41,SMCO_R_EVO,Rosenbrock,3000,1,1179678744.4430578,2150.2796167151537,341,229981575
rand1bin,4/5,44,SMCO_BR_EVO,Ackley,3000,0,22.178283164208008,11688.55370239797,194,1182358643
rand1bin,3/4,41,SMCO_BR_EVO,Rosenbrock,3000,1,1011248267.8615389,2158.1696914909407,191,229981575
rand1bin,4/5,44,SMCO_BR_EVO,Rosenbrock,3000,1,1036063860.079838,1976.870156257879,194,229981575
