strategy,algo,func,dim,rep,fopt,time,iterations,seed
current-to-best1bin,GA,Rastrigin,50,15,1749.1408345234504,1.2468102290295064,300,858292637
current-to-best1bin,GenSA,Rastrigin,50,14,2017.6645096919465,3.6272372100502253,300,703381016
current-to-best1bin,ADAM,Rastrigin,50,14,1490.2457894212666,4.528535855002701,3882,703381016
current-to-best1bin,GenSA,Rastrigin,50,15,2017.6645096919015,2.312300712801516,300,858292637
current-to-best1bin,ADAM,Rastrigin,50,15,1483.4702394836108,2.7482519729528576,3900,858292637
current-to-best1bin,DEoptim,Rastrigin,50,1,1317.7402866404104,28.376430722884834,300,1677437249
current-to-best1bin,GD,Rastrigin,50,16,1454.5833882008994,0.3862870738375932,222,1089980771
current-to-best1bin,optimLBFGS,Rastrigin,50,16,1446.2356862892948,0.0655800940003246,15,1089980771
current-to-best1bin,SA,Rastrigin,50,10,2017.6645096919383,14.095898155122995,300,95159912
current-to-best1bin,SMCO_EVO,Rastrigin,50,14,1704.5383306189385,5.992985029937699,308,703381016
current-to-best1bin,BOBYQA,Rastrigin,50,8,1510.1093440732325,18.889130054973066,2400,563824817
current-to-best1bin,SPSA,Rastrigin,50,16,1429.6712829588869,0.40762342885136604,4800,1089980771
current-to-best1bin,SMCO_BR,Rastrigin,50,14,1707.576828350126,6.26514177210629,83,703381016
current-to-best1bin,SMCO_R,Rastrigin,50,15,1730.0960244169619,3.74427130096592,158,858292637
current-to-best1bin,optimNM,Rastrigin,50,16,1221.0119341893542,0.3353399131447077,2400,1089980771
current-to-best1bin,PSO,Rastrigin,50,16,1514.807145097613,0.18178905919194221,300,1089980771
current-to-best1bin,SA,Rastrigin,50,11,2017.6645096919392,12.806491276016459,300,877196067
current-to-best1bin,GA,Rastrigin,50,16,1675.5969179887745,0.8284270390868187,300,1089980771
current-to-best1bin,SignGD,Rastrigin,50,16,1475.9096499035463,1.8940342168789357,1806,1089980771
current-to-best1bin,SMCO_BR_EVO,Rastrigin,50,15,1752.203204347805,4.889458542922512,158,858292637
current-to-best1bin,BOBYQA,Rastrigin,50,9,1571.7088855955333,18.25923059298657,2400,872684961
current-to-best1bin,SMCO_BR,Rastrigin,50,15,1766.4819789298522,5.135261547984555,83,858292637
current-to-best1bin,DEoptim,Rastrigin,50,2,1343.0798391861454,30.26390322088264,300,315387377
current-to-best1bin,GD,Rastrigin,50,17,1457.6025873843423,0.2898323410190642,242,171640614
current-to-best1bin,BOBYQA,Rastrigin,50,6,1488.2475337766666,24.95292270486243,2400,814411795
current-to-best1bin,optimLBFGS,Rastrigin,50,17,1457.6642627561064,0.061331715201959014,18,171640614
current-to-best1bin,SPSA,Rastrigin,50,17,1729.4438905029842,0.35498141101561487,4800,171640614
current-to-best1bin,SMCO,Rastrigin,50,16,1666.219724816565,4.3203415889292955,308,1089980771
current-to-best1bin,SMCO,Rastrigin,50,15,1738.2663483062554,6.0894954721443355,308,858292637
current-to-best1bin,optimNM,Rastrigin,50,17,1204.3875339602355,0.2797671069856733,2400,171640614
current-to-best1bin,SMCO_R_EVO,Rastrigin,50,15,1722.045074360146,6.0032349799294025,308,858292637
